MODEL,DATE,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
DISALEXI,2012-11-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,3.8862,1.0,0.0,7.0,5.3859,668
DISALEXI,2012-11-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,,,,,,0
DISALEXI,2012-11-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,28.7376,29.0,26.0,32.0,4.5093,33619
DISALEXI,2012-11-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,30.5032,31.0,28.0,34.0,4.8548,8635
DISALEXI,2012-11-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,10.4561,10.0,6.0,14.0,5.8416,12246
DISALEXI,2012-11-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,13.6069,14.0,3.0,20.0,11.3682,2628
DISALEXI,2012-11-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,14.6205,14.0,10.0,18.0,6.6942,4337
DISALEXI,2012-11-01,7-016,7-016,AMES VALLEY,AMES VALLEY,,,,,,0
DISALEXI,2012-11-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,,,,,,0
DISALEXI,2012-11-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,31.3831,31.0,27.0,36.0,7.0507,5657
DISALEXI,2012-11-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,20.496,21.0,14.0,27.0,8.4245,2353
DISALEXI,2012-11-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,3.6642,4.0,2.0,5.0,1.9746,1605
DISALEXI,2012-11-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,18.2998,12.0,2.0,30.0,18.7841,133359
DISALEXI,2012-11-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,10.2483,10.0,5.0,15.0,7.0704,48469
DISALEXI,2012-11-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,30.0508,30.0,26.0,34.0,5.6474,374
DISALEXI,2012-11-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,,,,,,0
DISALEXI,2012-11-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,18.1471,20.0,8.0,27.0,11.9224,7648
DISALEXI,2012-11-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,,,,,,0
DISALEXI,2012-11-01,5-054,5-054,ASH VALLEY,ASH VALLEY,,,,,,0
DISALEXI,2012-11-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,,,,,,0
DISALEXI,2012-11-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,,,,,,0
DISALEXI,2012-11-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,,,,,,0
DISALEXI,2012-11-01,8-009,8-009,BEAR VALLEY,BEAR VALLEY,,,,,,0
DISALEXI,2012-11-01,5-064,5-064,BEAR VALLEY,BEAR VALLEY,6.6922,8.0,6.0,9.0,3.2722,510
DISALEXI,2012-11-01,5-020,5-020,BERRYESSA VALLEY,BERRYESSA VALLEY,,,,,,0
DISALEXI,2012-11-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,,,,,,0
DISALEXI,2012-11-01,6-025,6-025,BICYCLE VALLEY,BICYCLE VALLEY,,,,,,0
DISALEXI,2012-11-01,1-027,1-027,BIG LAGOON AREA,BIG LAGOON AREA,,,,,,0
DISALEXI,2012-11-01,8-007,8-007,BIG MEADOWS VALLEY,BIG MEADOWS VALLEY,,,,,,0
DISALEXI,2012-11-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,,,,,,0
DISALEXI,2012-11-01,3-047,3-047,BIG SPRING AREA,BIG SPRING AREA,2.9597,3.0,2.0,4.0,1.6905,918
DISALEXI,2012-11-01,5-015,5-015,BIG VALLEY,BIG VALLEY,23.937,23.0,19.0,28.0,6.8792,34259
DISALEXI,2012-11-01,5-004,5-004,BIG VALLEY,BIG VALLEY,17.9942,17.0,11.0,25.0,9.9791,19010
DISALEXI,2012-11-01,3-030,3-030,BITTER WATER VALLEY,BITTER WATER VALLEY,3.4527,2.0,0.0,5.0,4.2856,7575
DISALEXI,2012-11-01,6-013,6-013,BLACK SPRINGS VALLEY,BLACK SPRINGS VALLEY,,,,,,0
DISALEXI,2012-11-01,5-092,5-092,BLANCHARD VALLEY,BLANCHARD VALLEY,1.8071,1.0,0.0,3.0,1.8202,1130
DISALEXI,2012-11-01,1-057,1-057,BODEGA BAY AREA,BODEGA BAY AREA,,,,,,0
DISALEXI,2012-11-01,7-024.01,7-024,BORREGO VALLEY,BORREGO VALLEY - BORREGO SPRINGS,20.3215,20.0,1.0,34.0,17.1604,16206
DISALEXI,2012-11-01,7-024.02,7-024,BORREGO VALLEY,BORREGO VALLEY - OCOTILLO WELLS,4.5833,4.0,1.0,8.0,3.2005,12
