MODEL,DATE,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
DISALEXI,2015-06-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,9.4222,3.0,1.0,11.0,14.9169,668
DISALEXI,2015-06-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,,,,,,0
DISALEXI,2015-06-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,89.7114,88.0,73.0,107.0,24.8792,39743
DISALEXI,2015-06-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,90.8483,89.0,73.0,109.0,26.7637,9502
DISALEXI,2015-06-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,119.5631,122.0,87.0,154.0,45.9636,159014
DISALEXI,2015-06-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,117.1751,116.0,79.0,155.0,48.7227,74137
DISALEXI,2015-06-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,77.4281,79.0,45.0,110.0,40.7517,9746
DISALEXI,2015-06-01,7-016,7-016,AMES VALLEY,AMES VALLEY,,,,,,0
DISALEXI,2015-06-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,,,,,,0
DISALEXI,2015-06-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,51.6441,51.0,30.0,71.0,28.4196,5982
DISALEXI,2015-06-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,35.7395,34.0,20.0,50.0,20.2085,2353
DISALEXI,2015-06-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,15.871,14.0,6.0,23.0,12.0167,1605
DISALEXI,2015-06-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,67.6098,44.0,9.0,127.0,62.631,136108
DISALEXI,2015-06-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,108.1825,112.0,94.0,127.0,25.6398,48489
DISALEXI,2015-06-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,120.5722,120.0,112.0,130.0,16.7482,374
DISALEXI,2015-06-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,,,,,,0
DISALEXI,2015-06-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,87.0112,88.0,69.0,104.0,26.9323,7870
DISALEXI,2015-06-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,,,,,,0
DISALEXI,2015-06-01,5-054,5-054,ASH VALLEY,ASH VALLEY,113.6755,115.0,89.0,141.0,36.8171,12106
DISALEXI,2015-06-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,,,,,,0
DISALEXI,2015-06-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,136.6526,136.0,112.0,161.0,29.088,1877
DISALEXI,2015-06-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,,,,,,0
DISALEXI,2015-06-01,8-009,8-009,BEAR VALLEY,BEAR VALLEY,,,,,,0
DISALEXI,2015-06-01,5-064,5-064,BEAR VALLEY,BEAR VALLEY,5.4235,5.0,4.0,6.0,1.7038,510
DISALEXI,2015-06-01,5-020,5-020,BERRYESSA VALLEY,BERRYESSA VALLEY,,,,,,0
