MODEL,DATE,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
DISALEXI,2023-12-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,3.518,2.0,0.0,5.0,5.0079,668
DISALEXI,2023-12-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,,,,,,0
DISALEXI,2023-12-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,14.4547,15.0,12.0,17.0,3.7357,39743
DISALEXI,2023-12-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,15.2168,15.0,13.0,17.0,3.6574,9502
DISALEXI,2023-12-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,10.5041,10.0,7.0,13.0,5.7395,158855
DISALEXI,2023-12-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,10.5023,11.0,8.0,13.0,4.0045,74385
DISALEXI,2023-12-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,9.1428,9.0,7.0,11.0,3.6093,9746
DISALEXI,2023-12-01,7-016,7-016,AMES VALLEY,AMES VALLEY,,,,,,0
DISALEXI,2023-12-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,,,,,,0
DISALEXI,2023-12-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,15.3633,16.0,11.0,18.0,6.3076,5982
DISALEXI,2023-12-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,9.7871,9.0,6.0,13.0,5.4548,2353
DISALEXI,2023-12-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,8.0947,8.0,7.0,9.0,2.1115,1605
DISALEXI,2023-12-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,12.0583,10.0,6.0,17.0,7.3354,136099
