MODEL,DATE,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
DISALEXI,2018-05-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,8.9192,7.0,4.0,12.0,8.3408,668
DISALEXI,2018-05-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,,,,,,0
DISALEXI,2018-05-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,61.0892,57.0,43.0,76.0,23.1756,39743
DISALEXI,2018-05-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,62.5485,62.0,48.0,75.0,18.4432,9502
DISALEXI,2018-05-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,94.8442,94.0,77.0,113.0,27.5452,159165
DISALEXI,2018-05-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,88.6901,89.0,68.0,110.0,28.7568,74421
DISALEXI,2018-05-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,83.4809,85.0,69.0,99.0,24.5131,9746
DISALEXI,2018-05-01,7-016,7-016,AMES VALLEY,AMES VALLEY,,,,,,0
DISALEXI,2018-05-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,,,,,,0
DISALEXI,2018-05-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,79.4559,77.0,66.0,90.0,19.6292,5982
DISALEXI,2018-05-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,50.4161,50.0,40.0,61.0,14.4512,2353
DISALEXI,2018-05-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,1.5402,1.0,0.0,2.0,3.6948,1605
DISALEXI,2018-05-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,58.9317,34.0,16.0,103.0,53.3087,136108
DISALEXI,2018-05-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,86.5175,89.0,71.0,105.0,26.9531,48299
DISALEXI,2018-05-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,133.2888,137.0,117.0,152.0,22.8599,374
DISALEXI,2018-05-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,,,,,,0
DISALEXI,2018-05-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,76.533,77.0,59.0,92.0,23.641,7870
DISALEXI,2018-05-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,,,,,,0
DISALEXI,2018-05-01,5-054,5-054,ASH VALLEY,ASH VALLEY,84.9378,82.0,70.0,96.0,21.7514,12106
DISALEXI,2018-05-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,,,,,,0
DISALEXI,2018-05-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,135.4225,135.0,123.0,150.0,19.2702,1877
DISALEXI,2018-05-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,,,,,,0
DISALEXI,2018-05-01,8-009,8-009,BEAR VALLEY,BEAR VALLEY,,,,,,0
DISALEXI,2018-05-01,5-064,5-064,BEAR VALLEY,BEAR VALLEY,51.402,52.0,45.0,58.0,8.6117,510
DISALEXI,2018-05-01,5-020,5-020,BERRYESSA VALLEY,BERRYESSA VALLEY,,,,,,0
DISALEXI,2018-05-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,,,,,,0
DISALEXI,2018-05-01,6-025,6-025,BICYCLE VALLEY,BICYCLE VALLEY,,,,,,0
DISALEXI,2018-05-01,1-027,1-027,BIG LAGOON AREA,BIG LAGOON AREA,,,,,,0
DISALEXI,2018-05-01,8-007,8-007,BIG MEADOWS VALLEY,BIG MEADOWS VALLEY,,,,,,0
DISALEXI,2018-05-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,,,,,,0
DISALEXI,2018-05-01,3-047,3-047,BIG SPRING AREA,BIG SPRING AREA,3.7527,3.0,1.0,6.0,3.6087,918
DISALEXI,2018-05-01,5-015,5-015,BIG VALLEY,BIG VALLEY,94.8175,94.0,61.0,127.0,42.6803,39663
DISALEXI,2018-05-01,5-004,5-004,BIG VALLEY,BIG VALLEY,105.4511,105.0,83.0,130.0,33.8488,163000
DISALEXI,2018-05-01,3-030,3-030,BITTER WATER VALLEY,BITTER WATER VALLEY,24.0528,17.0,8.0,39.0,21.0303,7575
DISALEXI,2018-05-01,6-013,6-013,BLACK SPRINGS VALLEY,BLACK SPRINGS VALLEY,,,,,,0
DISALEXI,2018-05-01,5-092,5-092,BLANCHARD VALLEY,BLANCHARD VALLEY,13.1469,11.0,8.0,16.0,8.6942,1130
DISALEXI,2018-05-01,1-057,1-057,BODEGA BAY AREA,BODEGA BAY AREA,,,,,,0
DISALEXI,2018-05-01,7-024.01,7-024,BORREGO VALLEY,BORREGO VALLEY - BORREGO SPRINGS,37.7225,33.0,0.0,67.0,34.3691,16206
DISALEXI,2018-05-01,7-024.02,7-024,BORREGO VALLEY,BORREGO VALLEY - OCOTILLO WELLS,4.5,4.5,0.0,6.0,4.6098,12
DISALEXI,2018-05-01,1-039,1-039,BRANSCOMB TOWN AREA,BRANSCOMB TOWN AREA,,,,,,0
DISALEXI,2018-05-01,1-017,1-017,BRAY TOWN AREA,BRAY TOWN AREA,89.096,86.0,70.0,105.0,30.3914,4250
DISALEXI,2018-05-01,6-008,6-008,BRIDGEPORT VALLEY,BRIDGEPORT VALLEY,79.2013,81.0,61.0,98.0,26.6695,69745
DISALEXI,2018-05-01,7-008,7-008,BRISTOL VALLEY,BRISTOL VALLEY,12.4544,10.0,6.0,14.0,14.7893,7963
DISALEXI,2018-05-01,5-080,5-080,BRITE VALLEY,BRITE VALLEY,78.8912,79.0,58.0,97.5,29.9844,1324
DISALEXI,2018-05-01,6-032,6-032,BROADWELL VALLEY,BROADWELL VALLEY,,,,,,0
DISALEXI,2018-05-01,6-076,6-076,BROWN MOUNTAIN VALLEY,BROWN MOUNTAIN VALLEY,,,,,,0
DISALEXI,2018-05-01,7-054,7-054,BUCK RIDGE FAULT VALLEY,BUCK RIDGE FAULT VALLEY,,,,,,0
DISALEXI,2018-05-01,6-101,6-101,BULL FLAT,BULL FLAT,58.2708,58.5,50.5,65.0,9.1918,48
