MODEL,DATE,NAME,GEOID,STATEFP,COUNTYFP,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
DISALEXI,2004-01-01,San Luis Obispo,06079,06,079,21.1204,21.0,14.0,28.0,10.2883,709098
DISALEXI,2004-01-01,San Mateo,06081,06,081,11.8745,10.0,5.0,17.0,8.4382,11739
DISALEXI,2004-01-01,Sierra,06091,06,091,5.9052,3.0,2.0,6.0,7.1346,1571
DISALEXI,2004-01-01,Sacramento,06067,06,067,21.4268,22.0,18.0,25.0,5.3458,328843
DISALEXI,2004-01-01,Tulare,06107,06,107,28.9044,29.0,25.0,33.0,5.9018,2636235
DISALEXI,2004-01-01,San Benito,06069,06,069,19.4781,20.0,15.0,25.0,7.3495,239371
DISALEXI,2004-01-01,Butte,06007,06,007,21.6548,22.0,18.0,25.0,4.7475,356226
DISALEXI,2004-01-01,Merced,06047,06,047,25.415,25.0,22.0,29.0,5.7224,2278963
DISALEXI,2004-01-01,Tuolumne,06109,06,109,17.7697,17.0,10.0,24.0,10.4969,7578
DISALEXI,2004-01-01,Orange,06059,06,059,24.249,23.0,18.0,30.0,10.5179,16677
DISALEXI,2004-01-01,Los Angeles,06037,06,037,15.2528,13.0,8.0,20.0,10.1953,132103
DISALEXI,2004-01-01,Santa Cruz,06087,06,087,21.4836,23.0,18.0,27.0,7.8107,68356
DISALEXI,2004-01-01,Sonoma,06097,06,097,19.9941,20.0,15.0,25.0,7.3938,485761
DISALEXI,2004-01-01,Marin,06041,06,041,21.1323,21.0,16.0,27.0,6.9505,64270
DISALEXI,2004-01-01,Alameda,06001,06,001,21.8029,23.0,18.0,25.0,8.3086,17035
DISALEXI,2004-01-01,Alpine,06003,06,003,19.1385,17.0,13.0,25.0,8.857,2867
DISALEXI,2004-01-01,Placer,06061,06,061,16.1192,16.0,11.0,22.0,7.6095,26127
DISALEXI,2004-01-01,Nevada,06057,06,057,14.435,13.0,6.0,21.0,10.0643,15551
DISALEXI,2004-01-01,Yolo,06113,06,113,12.3828,12.0,9.0,16.0,4.687,17828
DISALEXI,2004-01-01,Fresno,06019,06,019,24.2498,24.0,20.0,28.0,5.936,4975447
DISALEXI,2004-01-01,Trinity,06105,06,105,10.9944,11.0,6.0,16.0,6.5895,8978
DISALEXI,2004-01-01,Shasta,06089,06,089,15.9019,16.0,12.0,20.0,5.6941,212233
DISALEXI,2004-01-01,Yuba,06115,06,115,17.9367,16.0,13.0,24.0,9.3367,79
DISALEXI,2004-01-01,Colusa,06011,06,011,19.1954,20.0,15.0,24.0,7.1123,697352
DISALEXI,2004-01-01,Riverside,06065,06,065,24.1866,23.0,8.0,40.0,17.7309,828886
DISALEXI,2004-01-01,Contra Costa,06013,06,013,20.5461,22.0,17.0,25.0,7.3473,4439
DISALEXI,2004-01-01,Humboldt,06023,06,023,14.0197,14.0,9.0,20.0,7.3548,2076
DISALEXI,2004-01-01,San Diego,06073,06,073,27.304,26.0,14.0,39.0,17.1054,238846
DISALEXI,2004-01-01,Monterey,06053,06,053,21.4171,22.0,18.0,25.0,6.5232,1050005
DISALEXI,2004-01-01,Mendocino,06045,06,045,18.011,18.0,13.0,23.0,7.4813,148112
DISALEXI,2004-01-01,El Dorado,06017,06,017,16.1484,15.0,8.0,23.0,10.1294,22347
DISALEXI,2004-01-01,Siskiyou,06093,06,093,12.8628,13.0,10.0,16.0,4.6145,353000
DISALEXI,2004-01-01,Madera,06039,06,039,29.1162,30.0,26.0,33.0,5.3964,1573568
DISALEXI,2004-01-01,Lake,06033,06,033,15.0068,15.0,10.0,19.0,7.268,130692
DISALEXI,2004-01-01,Ventura,06111,06,111,22.9928,24.0,15.0,31.0,11.5062,415207
DISALEXI,2004-01-01,Sutter,06101,06,101,,,,,,0
DISALEXI,2004-01-01,Glenn,06021,06,021,20.3387,20.0,17.0,24.0,5.5094,992774
DISALEXI,2004-01-01,Mariposa,06043,06,043,23.4563,23.0,16.0,29.0,9.7343,2746
DISALEXI,2004-01-01,San Bernardino,06071,06,071,19.6314,17.0,8.0,29.0,14.3541,117711
