MODEL,DATE,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
EEMETRIC,2012-07-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,34.1871,28.0,16.0,47.0,25.7799,37173
EEMETRIC,2012-07-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,7.0046,1.0,0.0,5.0,17.4425,179273
EEMETRIC,2012-07-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,92.099,86.0,60.0,119.0,43.0422,110099
EEMETRIC,2012-07-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,75.0335,70.0,47.0,97.0,39.8287,29366
EEMETRIC,2012-07-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,70.5628,41.0,12.0,124.0,71.9683,513210
EEMETRIC,2012-07-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,58.7868,38.0,19.0,76.0,58.0849,305817
EEMETRIC,2012-07-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,126.6604,129.0,90.0,164.0,47.6232,30549
EEMETRIC,2012-07-01,7-016,7-016,AMES VALLEY,AMES VALLEY,25.351,26.0,12.0,36.0,21.1776,487562
EEMETRIC,2012-07-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,3.9491,0.0,0.0,4.0,11.6182,564904
EEMETRIC,2012-07-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,108.0633,99.0,67.0,144.0,54.7866,22366
EEMETRIC,2012-07-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,152.9422,169.0,127.0,191.0,51.6569,38900
EEMETRIC,2012-07-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,7.2126,1.0,0.0,7.0,13.3155,9175
EEMETRIC,2012-07-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,11.0872,0.183,0.183,6.4681,30.1074,4540430
EEMETRIC,2012-07-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,80.3481,82.0,7.0,145.0,66.1786,89741
EEMETRIC,2012-07-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,115.4752,124.0,89.0,140.0,31.3794,3590
EEMETRIC,2012-07-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,96.4825,84.0,66.0,126.0,40.424,3486
EEMETRIC,2012-07-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,102.1102,101.0,83.0,120.0,28.1517,17604
EEMETRIC,2012-07-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,8.5365,0.0,0.0,9.0,20.2926,1107254
EEMETRIC,2012-07-01,5-054,5-054,ASH VALLEY,ASH VALLEY,55.7754,32.0,8.0,95.0,57.3066,27015
EEMETRIC,2012-07-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,0.1151,0.0,0.0,0.0,0.8862,124166
EEMETRIC,2012-07-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,88.0647,86.0,72.0,105.0,22.8652,7903
EEMETRIC,2012-07-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,119.5339,117.0,103.0,135.0,22.7548,3334
EEMETRIC,2012-07-01,8-009,8-009,BEAR VALLEY,BEAR VALLEY,104.4804,102.0,66.0,145.0,54.9447,85785
EEMETRIC,2012-07-01,5-064,5-064,BEAR VALLEY,BEAR VALLEY,4.5984,0.0,0.0,4.0,10.958,40934
EEMETRIC,2012-07-01,5-020,5-020,BERRYESSA VALLEY,BERRYESSA VALLEY,22.0501,12.0,1.0,30.0,31.5171,6191
EEMETRIC,2012-07-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,23.178,23.0,14.0,31.0,16.4621,175679
EEMETRIC,2012-07-01,6-025,6-025,BICYCLE VALLEY,BICYCLE VALLEY,11.3126,9.0,0.0,15.0,19.0622,402232
EEMETRIC,2012-07-01,1-027,1-027,BIG LAGOON AREA,BIG LAGOON AREA,191.0233,201.0,167.0,225.0,49.4981,25328
EEMETRIC,2012-07-01,8-007,8-007,BIG MEADOWS VALLEY,BIG MEADOWS VALLEY,166.3202,163.0,138.0,197.0,41.7915,63129
EEMETRIC,2012-07-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,223.6283,225.0,211.0,238.0,26.2759,7049
EEMETRIC,2012-07-01,3-047,3-047,BIG SPRING AREA,BIG SPRING AREA,0.147,0.0,0.0,0.0,1.5133,31823
EEMETRIC,2012-07-01,5-015,5-015,BIG VALLEY,BIG VALLEY,76.6192,72.0,40.0,110.0,46.1145,108957
EEMETRIC,2012-07-01,5-004,5-004,BIG VALLEY,BIG VALLEY,74.0199,59.0,22.0,119.0,60.5669,413987
EEMETRIC,2012-07-01,3-030,3-030,BITTER WATER VALLEY,BITTER WATER VALLEY,7.2952,0.0,0.0,5.0,16.5809,144867
EEMETRIC,2012-07-01,6-013,6-013,BLACK SPRINGS VALLEY,BLACK SPRINGS VALLEY,11.6923,6.0,1.0,19.0,14.0516,138037
EEMETRIC,2012-07-01,5-092,5-092,BLANCHARD VALLEY,BLANCHARD VALLEY,2.5017,0.0,0.0,0.0,8.0341,9994
EEMETRIC,2012-07-01,1-057,1-057,BODEGA BAY AREA,BODEGA BAY AREA,125.1984,122.0,109.0,139.0,22.5269,3887
EEMETRIC,2012-07-01,7-024.01,7-024,BORREGO VALLEY,BORREGO VALLEY - BORREGO SPRINGS,15.899,5.0,0.0,19.0,28.4746,277205
EEMETRIC,2012-07-01,7-024.02,7-024,BORREGO VALLEY,BORREGO VALLEY - OCOTILLO WELLS,23.6592,4.0,1.0,13.0,51.176,377054
EEMETRIC,2012-07-01,1-039,1-039,BRANSCOMB TOWN AREA,BRANSCOMB TOWN AREA,192.5202,198.0,158.0,234.0,56.7496,6201
EEMETRIC,2012-07-01,1-017,1-017,BRAY TOWN AREA,BRAY TOWN AREA,67.2448,63.0,42.0,84.0,40.5005,34091
EEMETRIC,2012-07-01,6-008,6-008,BRIDGEPORT VALLEY,BRIDGEPORT VALLEY,93.1022,87.0,43.0,144.0,58.8215,146042
EEMETRIC,2012-07-01,7-008,7-008,BRISTOL VALLEY,BRISTOL VALLEY,15.1602,2.418,0.2294,14.4857,34.0153,2232425
EEMETRIC,2012-07-01,5-080,5-080,BRITE VALLEY,BRITE VALLEY,44.9332,21.0,4.0,65.0,55.541,14244
EEMETRIC,2012-07-01,6-032,6-032,BROADWELL VALLEY,BROADWELL VALLEY,15.9418,8.0,2.0,23.0,25.2321,412367
EEMETRIC,2012-07-01,6-076,6-076,BROWN MOUNTAIN VALLEY,BROWN MOUNTAIN VALLEY,0.6313,0.0,0.0,0.0,3.6053,97673
EEMETRIC,2012-07-01,7-054,7-054,BUCK RIDGE FAULT VALLEY,BUCK RIDGE FAULT VALLEY,42.0191,40.0,29.0,53.0,20.2123,31076
EEMETRIC,2012-07-01,6-101,6-101,BULL FLAT,BULL FLAT,4.4637,1.0,0.0,5.0,8.6635,78457
EEMETRIC,2012-07-01,5-048,5-048,BURNEY CREEK VALLEY,BURNEY CREEK VALLEY,77.7371,72.0,39.0,111.0,48.3495,10579
EEMETRIC,2012-07-01,5-017,5-017,BURNS VALLEY,BURNS VALLEY,38.6028,31.0,14.0,56.0,32.2682,12924
EEMETRIC,2012-07-01,5-051,5-051,BUTTE CREEK VALLEY,BUTTE CREEK VALLEY,57.1765,56.0,37.0,76.0,25.375,14515
EEMETRIC,2012-07-01,1-003,1-003,BUTTE VALLEY,BUTTE VALLEY,71.7812,57.0,20.0,117.0,59.5153,352900
EEMETRIC,2012-07-01,6-081,6-081,BUTTE VALLEY,BUTTE VALLEY,1.7219,0.0,0.0,1.0,4.6984,39581
EEMETRIC,2012-07-01,6-070,6-070,CACTUS FLAT,CACTUS FLAT,8.3462,5.0,3.0,8.0,13.3031,31593
EEMETRIC,2012-07-01,7-007,7-007,CADIZ VALLEY,CADIZ VALLEY,3.6131,1.0,0.0,3.0,11.1122,1213245
EEMETRIC,2012-07-01,6-090,6-090,CADY FAULT AREA,CADY FAULT AREA,32.4658,4.0,0.0,53.0,54.2243,35753
EEMETRIC,2012-07-01,9-006,9-006,CAHUILLA VALLEY,CAHUILLA VALLEY,39.2177,26.0,7.0,63.0,39.62,81848
EEMETRIC,2012-07-01,6-079,6-079,CALIFORNIA VALLEY,CALIFORNIA VALLEY,4.9091,0.0,0.0,5.0,10.3935,261304
EEMETRIC,2012-07-01,7-041,7-041,CALZONA VALLEY,CALZONA VALLEY,9.2517,4.0,1.0,10.0,18.5256,340869
EEMETRIC,2012-07-01,6-061,6-061,CAMEO AREA,CAMEO AREA,8.5992,4.0,1.0,10.0,21.3979,41842
EEMETRIC,2012-07-01,9-028,9-028,CAMPO VALLEY,CAMPO VALLEY,65.0755,64.0,40.0,86.0,34.5589,15808
EEMETRIC,2012-07-01,7-046,7-046,CANEBRAKE VALLEY,CANEBRAKE VALLEY,39.7129,34.0,15.0,59.0,31.7864,22421
EEMETRIC,2012-07-01,3-007,3-007,CARMEL VALLEY,CARMEL VALLEY,73.1966,75.0,47.0,99.0,32.2804,18899
EEMETRIC,2012-07-01,3-018,3-018,CARPINTERIA,CARPINTERIA,111.3277,114.0,83.0,140.0,35.6652,18285
EEMETRIC,2012-07-01,3-019,3-019,CARRIZO PLAIN,CARRIZO PLAIN,1.3812,0.0,0.0,0.0,6.2091,936506
EEMETRIC,2012-07-01,6-006,6-006,CARSON VALLEY,CARSON VALLEY,55.6838,39.0,10.0,86.0,53.9752,44241
EEMETRIC,2012-07-01,5-029,5-029,CASTAC LAKE VALLEY,CASTAC LAKE VALLEY,65.1353,55.0,26.0,93.0,49.9543,16014
EEMETRIC,2012-07-01,2-008,2-008,CASTRO VALLEY,CASTRO VALLEY,54.4093,51.0,41.0,63.0,22.7458,8193
EEMETRIC,2012-07-01,6-038,6-038,CAVES CANYON VALLEY,CAVES CANYON VALLEY,48.4846,31.0,17.0,46.0,67.4474,328088
EEMETRIC,2012-07-01,5-045,5-045,CAYTON VALLEY,CAYTON VALLEY,133.1636,147.0,111.0,166.0,46.1746,5874
EEMETRIC,2012-07-01,3-038,3-038,CAYUCOS VALLEY,CAYUCOS VALLEY,33.3709,31.0,22.0,42.0,14.7788,949
EEMETRIC,2012-07-01,7-043,7-043,CHEMEHUEVI VALLEY,CHEMEHUEVI VALLEY,16.3285,11.0,2.0,25.0,19.1642,1205896
EEMETRIC,2012-07-01,7-032,7-032,CHOCOLATE VALLEY,CHOCOLATE VALLEY,7.7209,4.0,1.0,9.0,15.9156,579611
EEMETRIC,2012-07-01,3-005,3-005,CHOLAME VALLEY,CHOLAME VALLEY,15.9386,0.0,0.0,14.0,32.0911,179070
EEMETRIC,2012-07-01,3-042,3-042,CHORRO VALLEY,CHORRO VALLEY,95.6294,81.0,56.0,131.0,47.2069,6377
EEMETRIC,2012-07-01,5-061,5-061,CHROME TOWN AREA,CHROME TOWN AREA,0.0349,0.0,0.0,0.0,0.7437,6334
EEMETRIC,2012-07-01,7-005,7-005,CHUCKWALLA VALLEY,CHUCKWALLA VALLEY,5.803,0.0,0.0,6.0,15.4153,2658828
EEMETRIC,2012-07-01,2-005,2-005,CLAYTON VALLEY,CLAYTON VALLEY,58.7922,44.0,27.0,72.0,48.839,80257
EEMETRIC,2012-07-01,5-066,5-066,CLEAR LAKE CACHE FORMATION,CLEAR LAKE CACHE FORMATION,60.263,59.0,31.0,86.0,36.1371,133749
EEMETRIC,2012-07-01,5-058,5-058,CLOVER VALLEY,CLOVER VALLEY,57.325,53.0,38.0,73.0,29.3418,75444
EEMETRIC,2012-07-01,7-021.03,7-021,COACHELLA VALLEY,COACHELLA VALLEY - DESERT HOT SPRINGS,20.8385,9.0,2.0,25.0,34.2613,451289
EEMETRIC,2012-07-01,7-021.01,7-021,COACHELLA VALLEY,COACHELLA VALLEY - INDIO,66.2891,50.4943,14.4913,98.4966,61.9995,1326430
EEMETRIC,2012-07-01,7-021.02,7-021,COACHELLA VALLEY,COACHELLA VALLEY - MISSION CREEK,15.0699,5.0,1.0,17.0,26.6912,218418
EEMETRIC,2012-07-01,7-021.04,7-021,COACHELLA VALLEY,COACHELLA VALLEY - SAN GORGONIO PASS,48.8918,38.0,20.0,64.0,41.1366,173279
EEMETRIC,2012-07-01,4-011.04,4-011,COASTAL PLAIN OF LOS ANGELES,COASTAL PLAIN OF LOS ANGELES - CENTRAL,61.2202,59.0,46.0,75.0,26.8041,751369
EEMETRIC,2012-07-01,4-011.02,4-011,COASTAL PLAIN OF LOS ANGELES,COASTAL PLAIN OF LOS ANGELES - HOLLYWOOD,81.5481,76.0,63.0,96.0,25.8323,45279
EEMETRIC,2012-07-01,4-011.01,4-011,COASTAL PLAIN OF LOS ANGELES,COASTAL PLAIN OF LOS ANGELES - SANTA MONICA,97.9403,93.0,78.0,111.0,29.8047,122639
EEMETRIC,2012-07-01,4-011.03,4-011,COASTAL PLAIN OF LOS ANGELES,COASTAL PLAIN OF LOS ANGELES - WEST COAST,60.7656,55.0,42.0,71.0,33.7741,353464
EEMETRIC,2012-07-01,8-001,8-001,COASTAL PLAIN OF ORANGE COUNTY,COASTAL PLAIN OF ORANGE COUNTY,82.7658,79.0,59.0,103.0,34.3321,960027
EEMETRIC,2012-07-01,9-033,9-033,COASTAL PLAIN OF SAN DIEGO,COASTAL PLAIN OF SAN DIEGO,78.8282,81.0,67.0,97.0,34.2764,225868
EEMETRIC,2012-07-01,6-072,6-072,COLES FLAT,COLES FLAT,18.1597,17.0,11.0,23.0,11.0835,13244
EEMETRIC,2012-07-01,5-019,5-019,COLLAYOMI VALLEY,COLLAYOMI VALLEY,27.3814,16.0,3.0,42.0,31.1642,29240
EEMETRIC,2012-07-01,7-055,7-055,COLLINS VALLEY,COLLINS VALLEY,26.1679,12.0,3.0,39.0,35.187,31751
EEMETRIC,2012-07-01,4-010,4-010,CONEJO,CONEJO,84.7072,82.0,66.0,101.0,29.6564,83840
EEMETRIC,2012-07-01,7-011,7-011,COPPER MOUNTAIN VALLEY,COPPER MOUNTAIN VALLEY,21.866,20.0,8.0,31.0,18.8279,136155
EEMETRIC,2012-07-01,3-002.01,3-002,CORRALITOS,CORRALITOS - PAJARO VALLEY,95.3233,96.0,70.0,119.0,35.3622,320141
EEMETRIC,2012-07-01,3-002.02,3-002,CORRALITOS,CORRALITOS - PURISIMA HIGHLANDS,142.437,152.0,129.0,166.0,34.4791,58134
