MODEL,DATE,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
EEMETRIC,2014-12-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,7.521,6,3,10,6.9744,37173
EEMETRIC,2014-12-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,2.9067,2,1,4,4.1542,179273
EEMETRIC,2014-12-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,6.229,4,2,8,6.9931,110099
EEMETRIC,2014-12-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,2.148,1,1,2,3.7267,28925
EEMETRIC,2014-12-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,10.554,10,3,16,8.244,513026
EEMETRIC,2014-12-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,11.5311,11,6,17,7.0385,300214
EEMETRIC,2014-12-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,10.5861,8,5,15,7.9895,30263
EEMETRIC,2014-12-01,7-016,7-016,AMES VALLEY,AMES VALLEY,0.8833,0,0,1,1.6733,487562
EEMETRIC,2014-12-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,0.2441,0,0,0,2.0245,584286
EEMETRIC,2014-12-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,21.8767,25,13,26,12.97,22366
EEMETRIC,2014-12-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,11.7338,13,4,17,7.9956,38900
EEMETRIC,2014-12-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,5.8857,4,1,11,6.0653,9175
EEMETRIC,2014-12-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,5.5941,3,1,8,6.9817,4518721
EEMETRIC,2014-12-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,19.1738,20,13,25,8.6531,89741
EEMETRIC,2014-12-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,3.4515,2,1,4,4.6941,3590
EEMETRIC,2014-12-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,16.2864,10,2,32,15.8855,2451
EEMETRIC,2014-12-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,17.3989,16,7,26,12.5443,17646
EEMETRIC,2014-12-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,0.3945,0,0,0,2.4189,1152313
EEMETRIC,2014-12-01,5-054,5-054,ASH VALLEY,ASH VALLEY,5.5254,5,1,9,5.3196,27015
EEMETRIC,2014-12-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,2.8652,1,0,4,4.6714,124166
EEMETRIC,2014-12-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,32.9422,37,23,44,12.5278,8980
EEMETRIC,2014-12-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,11.9136,9,4,17,10.3124,3334
EEMETRIC,2014-12-01,8-009,8-009,BEAR VALLEY,BEAR VALLEY,13.1815,13,6,17,10.2642,32141
EEMETRIC,2014-12-01,5-064,5-064,BEAR VALLEY,BEAR VALLEY,2.3744,1,0,3,3.3709,40934
EEMETRIC,2014-12-01,5-020,5-020,BERRYESSA VALLEY,BERRYESSA VALLEY,4.4792,1,0,7,6.2969,6191
EEMETRIC,2014-12-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,0.5168,0,0,0,1.5624,175679
EEMETRIC,2014-12-01,6-025,6-025,BICYCLE VALLEY,BICYCLE VALLEY,2.0646,0,0,2,4.6031,399819
EEMETRIC,2014-12-01,1-027,1-027,BIG LAGOON AREA,BIG LAGOON AREA,27.5778,27,8,46,19.7292,57516
EEMETRIC,2014-12-01,8-007,8-007,BIG MEADOWS VALLEY,BIG MEADOWS VALLEY,6.288,3,1,9,8.4156,48957
EEMETRIC,2014-12-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,32.7327,32,28,39,9.3157,7582
