MODEL,DATE,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
PTJPL,2022-02-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,22.5898,22.0,18.0,27.0,5.1224,668
PTJPL,2022-02-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,,,,,,0
PTJPL,2022-02-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,54.5749,55.0,53.0,56.0,2.769,39743
PTJPL,2022-02-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,55.6954,56.0,54.0,58.0,3.0768,9502
PTJPL,2022-02-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,31.9738,31.0,30.0,33.0,4.0087,159273
PTJPL,2022-02-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,30.7994,30.0,28.0,33.0,3.8082,74425
PTJPL,2022-02-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,42.9636,43.0,39.0,47.0,5.1079,9736
PTJPL,2022-02-01,7-016,7-016,AMES VALLEY,AMES VALLEY,,,,,,0
PTJPL,2022-02-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,,,,,,0
PTJPL,2022-02-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,45.0901,45.0,43.0,47.0,3.1596,5982
PTJPL,2022-02-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,41.6116,42.0,40.0,43.0,2.8484,2353
PTJPL,2022-02-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,57.9688,58.0,57.0,60.0,2.6483,1605
PTJPL,2022-02-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,34.4341,32.0,24.0,42.0,14.6005,136108
PTJPL,2022-02-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,18.5746,18.0,18.0,20.0,1.5486,48489
PTJPL,2022-02-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,47.0874,47.0,46.0,48.0,2.7663,538
PTJPL,2022-02-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,,,,,,0
PTJPL,2022-02-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,51.1524,55.0,46.0,58.0,10.8802,7870
PTJPL,2022-02-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,,,,,,0
PTJPL,2022-02-01,5-054,5-054,ASH VALLEY,ASH VALLEY,34.6923,34.0,33.0,36.0,3.5796,12104
PTJPL,2022-02-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,,,,,,0
PTJPL,2022-02-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,46.4715,47.0,44.0,49.0,3.785,1877
PTJPL,2022-02-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,,,,,,0
PTJPL,2022-02-01,8-009,8-009,BEAR VALLEY,BEAR VALLEY,,,,,,0
PTJPL,2022-02-01,5-064,5-064,BEAR VALLEY,BEAR VALLEY,48.6235,48.0,48.0,49.0,0.9243,510
PTJPL,2022-02-01,5-020,5-020,BERRYESSA VALLEY,BERRYESSA VALLEY,,,,,,0
PTJPL,2022-02-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,,,,,,0
PTJPL,2022-02-01,6-025,6-025,BICYCLE VALLEY,BICYCLE VALLEY,,,,,,0
PTJPL,2022-02-01,1-027,1-027,BIG LAGOON AREA,BIG LAGOON AREA,45.4872,47.0,43.0,47.0,2.6973,39
PTJPL,2022-02-01,8-007,8-007,BIG MEADOWS VALLEY,BIG MEADOWS VALLEY,,,,,,0
PTJPL,2022-02-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,,,,,,0
PTJPL,2022-02-01,3-047,3-047,BIG SPRING AREA,BIG SPRING AREA,25.0153,25.0,19.0,31.0,6.9603,918
PTJPL,2022-02-01,5-015,5-015,BIG VALLEY,BIG VALLEY,57.6493,58.0,55.0,61.0,4.1841,41039
PTJPL,2022-02-01,5-004,5-004,BIG VALLEY,BIG VALLEY,37.1059,36.0,33.0,39.0,6.2725,162892
PTJPL,2022-02-01,3-030,3-030,BITTER WATER VALLEY,BITTER WATER VALLEY,51.1971,51.0,47.0,58.0,8.2002,7575
PTJPL,2022-02-01,6-013,6-013,BLACK SPRINGS VALLEY,BLACK SPRINGS VALLEY,,,,,,0
PTJPL,2022-02-01,5-092,5-092,BLANCHARD VALLEY,BLANCHARD VALLEY,53.6,51.0,50.0,57.0,4.1267,1130
PTJPL,2022-02-01,1-057,1-057,BODEGA BAY AREA,BODEGA BAY AREA,,,,,,0
PTJPL,2022-02-01,7-024.01,7-024,BORREGO VALLEY,BORREGO VALLEY - BORREGO SPRINGS,42.2427,43.0,20.0,65.0,21.3046,16206
PTJPL,2022-02-01,7-024.02,7-024,BORREGO VALLEY,BORREGO VALLEY - OCOTILLO WELLS,39.9167,40.5,28.5,52.0,13.1241,12
PTJPL,2022-02-01,1-039,1-039,BRANSCOMB TOWN AREA,BRANSCOMB TOWN AREA,,,,,,0
PTJPL,2022-02-01,1-017,1-017,BRAY TOWN AREA,BRAY TOWN AREA,34.1655,33.0,29.0,37.0,6.4133,4248
PTJPL,2022-02-01,6-008,6-008,BRIDGEPORT VALLEY,BRIDGEPORT VALLEY,13.4896,13.0,12.0,14.0,3.1201,5231
PTJPL,2022-02-01,7-008,7-008,BRISTOL VALLEY,BRISTOL VALLEY,38.6302,38.0,8.0,65.0,28.8302,7963
PTJPL,2022-02-01,5-080,5-080,BRITE VALLEY,BRITE VALLEY,17.9766,16.0,15.0,22.0,4.5269,1324
PTJPL,2022-02-01,6-032,6-032,BROADWELL VALLEY,BROADWELL VALLEY,,,,,,0
PTJPL,2022-02-01,6-076,6-076,BROWN MOUNTAIN VALLEY,BROWN MOUNTAIN VALLEY,,,,,,0
PTJPL,2022-02-01,7-054,7-054,BUCK RIDGE FAULT VALLEY,BUCK RIDGE FAULT VALLEY,,,,,,0
PTJPL,2022-02-01,6-101,6-101,BULL FLAT,BULL FLAT,22.8958,23.0,22.0,24.0,1.2949,48
PTJPL,2022-02-01,5-048,5-048,BURNEY CREEK VALLEY,BURNEY CREEK VALLEY,43.735,44.0,41.0,46.0,4.4415,6852
PTJPL,2022-02-01,5-017,5-017,BURNS VALLEY,BURNS VALLEY,53.1822,54.0,52.0,55.0,3.2269,1734
PTJPL,2022-02-01,5-051,5-051,BUTTE CREEK VALLEY,BUTTE CREEK VALLEY,,,,,,0
PTJPL,2022-02-01,1-003,1-003,BUTTE VALLEY,BUTTE VALLEY,31.1706,31.0,30.0,33.0,2.5998,149435
PTJPL,2022-02-01,6-081,6-081,BUTTE VALLEY,BUTTE VALLEY,,,,,,0
PTJPL,2022-02-01,6-070,6-070,CACTUS FLAT,CACTUS FLAT,,,,,,0
PTJPL,2022-02-01,7-007,7-007,CADIZ VALLEY,CADIZ VALLEY,,,,,,0
PTJPL,2022-02-01,6-090,6-090,CADY FAULT AREA,CADY FAULT AREA,,,,,,0
PTJPL,2022-02-01,9-006,9-006,CAHUILLA VALLEY,CAHUILLA VALLEY,24.0616,25.0,20.0,28.0,5.5545,6250
PTJPL,2022-02-01,6-079,6-079,CALIFORNIA VALLEY,CALIFORNIA VALLEY,,,,,,0
PTJPL,2022-02-01,7-041,7-041,CALZONA VALLEY,CALZONA VALLEY,,,,,,0
PTJPL,2022-02-01,6-061,6-061,CAMEO AREA,CAMEO AREA,,,,,,0
PTJPL,2022-02-01,9-028,9-028,CAMPO VALLEY,CAMPO VALLEY,37.5714,38.0,37.0,39.0,3.5129,126
PTJPL,2022-02-01,7-046,7-046,CANEBRAKE VALLEY,CANEBRAKE VALLEY,,,,,,0
PTJPL,2022-02-01,3-007,3-007,CARMEL VALLEY,CARMEL VALLEY,41.9051,42.0,39.0,45.0,3.7963,527
PTJPL,2022-02-01,3-018,3-018,CARPINTERIA,CARPINTERIA,45.9291,50.0,41.0,54.0,12.6098,13065
PTJPL,2022-02-01,3-019,3-019,CARRIZO PLAIN,CARRIZO PLAIN,29.9544,30.0,25.0,35.0,6.1479,22739
PTJPL,2022-02-01,6-006,6-006,CARSON VALLEY,CARSON VALLEY,18.9288,19.0,17.0,20.0,2.1277,10500
PTJPL,2022-02-01,5-029,5-029,CASTAC LAKE VALLEY,CASTAC LAKE VALLEY,27.8558,28.0,27.0,30.0,3.5314,846
PTJPL,2022-02-01,2-008,2-008,CASTRO VALLEY,CASTRO VALLEY,,,,,,0
PTJPL,2022-02-01,6-038,6-038,CAVES CANYON VALLEY,CAVES CANYON VALLEY,,,,,,0
PTJPL,2022-02-01,5-045,5-045,CAYTON VALLEY,CAYTON VALLEY,40.336,40.0,39.0,42.0,2.3611,4250
PTJPL,2022-02-01,3-038,3-038,CAYUCOS VALLEY,CAYUCOS VALLEY,,,,,,0
