MODEL,DATE,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
PTJPL,2016-05-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,43.0823,42.0,36.0,48.0,11.1166,668
PTJPL,2016-05-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,,,,,,0
PTJPL,2016-05-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,105.4094,107.0,93.0,120.0,18.9106,39743
PTJPL,2016-05-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,109.4373,113.0,97.0,125.0,20.0548,9502
PTJPL,2016-05-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,121.4119,123.0,116.0,130.0,13.1185,159280
PTJPL,2016-05-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,122.3757,124.0,117.0,130.0,14.5727,74425
PTJPL,2016-05-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,139.0357,142.0,136.0,148.0,12.8331,9746
PTJPL,2016-05-01,7-016,7-016,AMES VALLEY,AMES VALLEY,,,,,,0
PTJPL,2016-05-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,,,,,,0
PTJPL,2016-05-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,121.1085,123.0,113.0,132.0,15.0743,5982
PTJPL,2016-05-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,113.0812,112.0,108.0,117.0,7.8263,2353
PTJPL,2016-05-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,110.0031,115.0,105.0,123.0,18.9953,1605
PTJPL,2016-05-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,94.9984,76.0,46.0,153.0,56.8095,136108
PTJPL,2016-05-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,111.6625,113.0,105.0,120.0,12.99,48489
PTJPL,2016-05-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,93.6078,94.0,88.0,98.0,7.7116,538
PTJPL,2016-05-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,,,,,,0
PTJPL,2016-05-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,85.1501,93.0,68.0,104.0,24.1841,7870
PTJPL,2016-05-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,,,,,,0
PTJPL,2016-05-01,5-054,5-054,ASH VALLEY,ASH VALLEY,126.1204,125.0,120.0,131.0,9.0305,12106
PTJPL,2016-05-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,,,,,,0
PTJPL,2016-05-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,68.7799,69.0,58.0,80.0,13.5069,1745
PTJPL,2016-05-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,,,,,,0
PTJPL,2016-05-01,8-009,8-009,BEAR VALLEY,BEAR VALLEY,,,,,,0
PTJPL,2016-05-01,5-064,5-064,BEAR VALLEY,BEAR VALLEY,65.5118,66.0,61.0,69.0,5.4839,510
PTJPL,2016-05-01,5-020,5-020,BERRYESSA VALLEY,BERRYESSA VALLEY,,,,,,0
PTJPL,2016-05-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,,,,,,0
PTJPL,2016-05-01,6-025,6-025,BICYCLE VALLEY,BICYCLE VALLEY,,,,,,0
PTJPL,2016-05-01,1-027,1-027,BIG LAGOON AREA,BIG LAGOON AREA,162.0769,160.0,159.0,165.0,4.4571,39
PTJPL,2016-05-01,8-007,8-007,BIG MEADOWS VALLEY,BIG MEADOWS VALLEY,,,,,,0
PTJPL,2016-05-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,,,,,,0
PTJPL,2016-05-01,3-047,3-047,BIG SPRING AREA,BIG SPRING AREA,47.9913,49.0,42.0,53.0,8.7875,918
PTJPL,2016-05-01,5-015,5-015,BIG VALLEY,BIG VALLEY,119.6304,125.0,107.0,137.0,21.659,41040
PTJPL,2016-05-01,5-004,5-004,BIG VALLEY,BIG VALLEY,122.1637,124.0,115.0,131.0,15.5132,163109
PTJPL,2016-05-01,3-030,3-030,BITTER WATER VALLEY,BITTER WATER VALLEY,54.8966,46.0,39.0,62.0,24.3592,7575
PTJPL,2016-05-01,6-013,6-013,BLACK SPRINGS VALLEY,BLACK SPRINGS VALLEY,,,,,,0
PTJPL,2016-05-01,5-092,5-092,BLANCHARD VALLEY,BLANCHARD VALLEY,102.5779,104.0,94.0,112.0,11.8422,1130
PTJPL,2016-05-01,1-057,1-057,BODEGA BAY AREA,BODEGA BAY AREA,,,,,,0
PTJPL,2016-05-01,7-024.01,7-024,BORREGO VALLEY,BORREGO VALLEY - BORREGO SPRINGS,100.1061,110.0,61.0,137.0,41.9581,16206
PTJPL,2016-05-01,7-024.02,7-024,BORREGO VALLEY,BORREGO VALLEY - OCOTILLO WELLS,49.1667,42.0,30.0,58.0,24.4467,12
PTJPL,2016-05-01,1-039,1-039,BRANSCOMB TOWN AREA,BRANSCOMB TOWN AREA,,,,,,0
PTJPL,2016-05-01,1-017,1-017,BRAY TOWN AREA,BRAY TOWN AREA,126.8706,126.0,121.0,132.0,9.5351,4250
PTJPL,2016-05-01,6-008,6-008,BRIDGEPORT VALLEY,BRIDGEPORT VALLEY,91.3848,92.0,85.0,98.0,9.656,74902
PTJPL,2016-05-01,7-008,7-008,BRISTOL VALLEY,BRISTOL VALLEY,27.2397,10.0,8.0,30.0,38.876,7963
PTJPL,2016-05-01,5-080,5-080,BRITE VALLEY,BRITE VALLEY,76.6163,76.0,68.0,89.0,17.467,1324
PTJPL,2016-05-01,6-032,6-032,BROADWELL VALLEY,BROADWELL VALLEY,,,,,,0
PTJPL,2016-05-01,6-076,6-076,BROWN MOUNTAIN VALLEY,BROWN MOUNTAIN VALLEY,,,,,,0
PTJPL,2016-05-01,7-054,7-054,BUCK RIDGE FAULT VALLEY,BUCK RIDGE FAULT VALLEY,,,,,,0
PTJPL,2016-05-01,6-101,6-101,BULL FLAT,BULL FLAT,98.1458,99.0,92.0,106.5,9.4052,48
PTJPL,2016-05-01,5-048,5-048,BURNEY CREEK VALLEY,BURNEY CREEK VALLEY,132.0039,135.0,126.0,140.0,12.0652,6852
PTJPL,2016-05-01,5-017,5-017,BURNS VALLEY,BURNS VALLEY,109.733,111.0,104.0,117.0,9.9293,1734
PTJPL,2016-05-01,5-051,5-051,BUTTE CREEK VALLEY,BUTTE CREEK VALLEY,,,,,,0
PTJPL,2016-05-01,1-003,1-003,BUTTE VALLEY,BUTTE VALLEY,107.5923,114.0,94.0,121.0,18.4203,149448
PTJPL,2016-05-01,6-081,6-081,BUTTE VALLEY,BUTTE VALLEY,,,,,,0
PTJPL,2016-05-01,6-070,6-070,CACTUS FLAT,CACTUS FLAT,,,,,,0
PTJPL,2016-05-01,7-007,7-007,CADIZ VALLEY,CADIZ VALLEY,,,,,,0
PTJPL,2016-05-01,6-090,6-090,CADY FAULT AREA,CADY FAULT AREA,,,,,,0
PTJPL,2016-05-01,9-006,9-006,CAHUILLA VALLEY,CAHUILLA VALLEY,60.7621,59.0,50.0,70.0,15.7662,6250
