MODEL,DATE,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
PTJPL,2025-04-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,74.9386,75.0,66.0,85.0,13.9049,668
PTJPL,2025-04-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,,,,,,0
PTJPL,2025-04-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,105.922,106.0,102.0,110.0,5.8576,39743
PTJPL,2025-04-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,115.3815,116.0,111.0,120.0,5.9406,9502
PTJPL,2025-04-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,83.5817,84.0,78.0,90.0,10.0134,159280
PTJPL,2025-04-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,81.8934,83.0,78.0,87.0,8.3397,74425
PTJPL,2025-04-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,99.9507,100.0,98.0,103.0,5.5012,9746
PTJPL,2025-04-01,7-016,7-016,AMES VALLEY,AMES VALLEY,,,,,,0
PTJPL,2025-04-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,,,,,,0
PTJPL,2025-04-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,110.9306,112.0,105.0,116.0,6.6976,5982
PTJPL,2025-04-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,99.8164,100.0,97.0,102.0,4.032,2353
PTJPL,2025-04-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,145.5813,147.0,144.0,148.0,4.1184,1605
PTJPL,2025-04-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,61.7825,48.0,31.0,83.0,39.7846,136108
