MODEL,DATE,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
PTJPL,2010-08-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,49.7545,49.0,27.0,64.0,24.4114,668
PTJPL,2010-08-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,,,,,,0
PTJPL,2010-08-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,95.7198,96.0,79.0,114.0,24.8525,39743
PTJPL,2010-08-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,101.8874,103.0,79.0,127.0,31.3628,9502
PTJPL,2010-08-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,84.811,94.0,61.0,110.0,32.2384,159280
PTJPL,2010-08-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,73.2941,74.0,37.0,106.0,34.8989,74425
PTJPL,2010-08-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,90.9759,91.0,66.0,117.0,31.8597,9746
PTJPL,2010-08-01,7-016,7-016,AMES VALLEY,AMES VALLEY,,,,,,0
PTJPL,2010-08-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,,,,,,0
PTJPL,2010-08-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,102.5384,102.0,85.0,118.0,22.1036,5982
PTJPL,2010-08-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,106.6111,106.0,100.0,113.0,9.793,2353
PTJPL,2010-08-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,25.8324,26.0,23.0,28.0,5.565,1605
PTJPL,2010-08-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,64.9714,33.0,19.0,113.0,60.4057,136108
PTJPL,2010-08-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,114.4567,120.0,103.0,132.0,25.3424,48489
PTJPL,2010-08-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,61.9907,63.0,57.0,67.0,11.0051,538
PTJPL,2010-08-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,,,,,,0
PTJPL,2010-08-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,91.3587,99.0,66.0,113.0,29.4389,7870
PTJPL,2010-08-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,,,,,,0
PTJPL,2010-08-01,5-054,5-054,ASH VALLEY,ASH VALLEY,78.3379,81.0,55.0,100.0,26.2817,12106
PTJPL,2010-08-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,,,,,,0
PTJPL,2010-08-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,70.6739,73.0,54.0,86.0,17.6125,1877
PTJPL,2010-08-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,,,,,,0
PTJPL,2010-08-01,8-009,8-009,BEAR VALLEY,BEAR VALLEY,,,,,,0
PTJPL,2010-08-01,5-064,5-064,BEAR VALLEY,BEAR VALLEY,21.0294,20.0,17.0,24.0,4.4661,510
PTJPL,2010-08-01,5-020,5-020,BERRYESSA VALLEY,BERRYESSA VALLEY,,,,,,0
PTJPL,2010-08-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,,,,,,0
PTJPL,2010-08-01,6-025,6-025,BICYCLE VALLEY,BICYCLE VALLEY,,,,,,0
PTJPL,2010-08-01,1-027,1-027,BIG LAGOON AREA,BIG LAGOON AREA,102.2821,102.0,99.0,104.0,3.5802,39
PTJPL,2010-08-01,8-007,8-007,BIG MEADOWS VALLEY,BIG MEADOWS VALLEY,,,,,,0
PTJPL,2010-08-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,,,,,,0
PTJPL,2010-08-01,3-047,3-047,BIG SPRING AREA,BIG SPRING AREA,31.0044,31.0,27.0,34.0,5.5783,918
PTJPL,2010-08-01,5-015,5-015,BIG VALLEY,BIG VALLEY,95.3833,96.0,63.0,127.0,36.2271,41040
PTJPL,2010-08-01,5-004,5-004,BIG VALLEY,BIG VALLEY,75.8157,73.0,42.0,110.0,34.5739,163109
PTJPL,2010-08-01,3-030,3-030,BITTER WATER VALLEY,BITTER WATER VALLEY,36.596,23.0,15.0,42.0,31.2073,7575
PTJPL,2010-08-01,6-013,6-013,BLACK SPRINGS VALLEY,BLACK SPRINGS VALLEY,,,,,,0
PTJPL,2010-08-01,5-092,5-092,BLANCHARD VALLEY,BLANCHARD VALLEY,33.3929,29.0,26.0,36.0,11.4012,1130
PTJPL,2010-08-01,1-057,1-057,BODEGA BAY AREA,BODEGA BAY AREA,,,,,,0
PTJPL,2010-08-01,7-024.01,7-024,BORREGO VALLEY,BORREGO VALLEY - BORREGO SPRINGS,87.0078,96.0,42.0,129.0,47.9614,16206
