MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
SSEBOP,2010-01-01,California Islands,0,26.8435,27,20,33,9.5777,115
SSEBOP,2010-01-01,Central Coast,3,26.0374,25,19,32,11.303,2679541
SSEBOP,2010-01-01,Colorado River,10,37.2532,37,12,60,25.1251,2621248
SSEBOP,2010-01-01,North Coast,1,33.2465,36,19,47,15.4534,356699
SSEBOP,2010-01-01,North Lahontan,8,5.7367,4,0,9,6.2335,203012
SSEBOP,2010-01-01,Sacramento River,5,16.015,16,12,20,6.3202,3755387
SSEBOP,2010-01-01,San Francisco Bay,2,19.4151,19,16,23,5.7429,141774
SSEBOP,2010-01-01,San Joaquin River,6,18.3681,18,14,22,6.3883,8713260
SSEBOP,2010-01-01,South Coast,4,37.6393,40,25,51,17.5185,935292
SSEBOP,2010-01-01,South Lahontan,9,13.6649,11,3,21,12.4091,275844
SSEBOP,2010-01-01,Tulare Lake,7,18.0444,17,11,24,8.7824,11054367
