MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
SSEBOP,2016-08-01,California Islands,0,13.5826,14.0,6.0,19.0,9.2172,115
SSEBOP,2016-08-01,Central Coast,3,58.1859,58.0,28.0,83.0,38.1775,2729192
SSEBOP,2016-08-01,Colorado River,10,81.2561,60.4989,18.4949,138.5082,69.4465,2621250
SSEBOP,2016-08-01,North Coast,1,96.5638,96.0,54.0,140.0,53.0064,1899041
SSEBOP,2016-08-01,North Lahontan,8,99.5104,102.0,48.0,146.0,57.4585,763211
SSEBOP,2016-08-01,Sacramento River,5,116.6265,126.0,64.0,172.0,63.6645,9997270
SSEBOP,2016-08-01,San Francisco Bay,2,55.7765,54.0,30.0,79.0,31.6142,596109
SSEBOP,2016-08-01,San Joaquin River,6,123.8784,132.5022,80.4995,170.4975,63.4587,9311817
SSEBOP,2016-08-01,South Coast,4,67.0846,67.0,23.0,102.0,48.9101,941782
SSEBOP,2016-08-01,South Lahontan,9,102.9534,102.0,11.0,178.0,87.3234,335871
SSEBOP,2016-08-01,Tulare Lake,7,90.9455,92.4987,8.4844,152.4957,74.9758,14214085
