MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
SSEBOP,2019-09-01,California Islands,0,17.8348,14.0,4.0,29.0,14.8996,115
SSEBOP,2019-09-01,Central Coast,3,58.7533,55.0,26.0,85.0,39.4147,2730619
SSEBOP,2019-09-01,Colorado River,10,83.9201,76.501,28.4975,134.5019,60.1959,2621250
SSEBOP,2019-09-01,North Coast,1,66.1554,66.0,43.0,89.0,31.1745,1848426
SSEBOP,2019-09-01,North Lahontan,8,71.1867,71.0,45.0,96.0,33.6179,763211
SSEBOP,2019-09-01,Sacramento River,5,85.5517,91.0,54.0,118.0,39.4165,9997270
SSEBOP,2019-09-01,San Francisco Bay,2,55.7945,56.0,34.0,76.0,27.7563,596995
SSEBOP,2019-09-01,San Joaquin River,6,88.0912,95.0,57.0,121.0,44.9708,9311817
SSEBOP,2019-09-01,South Coast,4,56.0602,56.0,25.0,83.0,37.2689,941820
SSEBOP,2019-09-01,South Lahontan,9,81.889,79.0,19.0,133.0,62.6884,335871
SSEBOP,2019-09-01,Tulare Lake,7,73.8944,80.0,14.0,120.0,56.1861,14213245
