MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
SSEBOP,2014-08-01,California Islands,0,14.8261,14.0,7.0,22.0,10.3304,115
SSEBOP,2014-08-01,Central Coast,3,60.3944,59.0,23.0,90.0,43.2464,2729468
SSEBOP,2014-08-01,Colorado River,10,94.9676,82.4923,38.4933,150.5027,63.4668,2621250
SSEBOP,2014-08-01,North Coast,1,86.5287,82.5023,40.5025,130.5078,55.5901,1905343
SSEBOP,2014-08-01,North Lahontan,8,80.4164,77.0,26.0,128.0,56.3416,763211
SSEBOP,2014-08-01,Sacramento River,5,109.3294,118.0,42.0,171.0,68.5949,9997270
SSEBOP,2014-08-01,San Francisco Bay,2,51.7381,50.0,23.0,77.0,34.3106,595533
SSEBOP,2014-08-01,San Joaquin River,6,118.5837,128.5034,72.5012,166.4973,63.9736,9311817
SSEBOP,2014-08-01,South Coast,4,72.9946,74.0,33.0,107.0,47.017,941654
SSEBOP,2014-08-01,South Lahontan,9,99.0851,100.0,20.0,162.0,76.7224,335871
SSEBOP,2014-08-01,Tulare Lake,7,94.8551,98.502,16.4914,156.501,73.8726,14214085
