MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
SSEBOP,2006-07-01,California Islands,0,36.0609,36.0,27.0,46.0,12.6637,115
SSEBOP,2006-07-01,Central Coast,3,62.5207,61.0,26.0,93.0,43.6809,2728533
SSEBOP,2006-07-01,Colorado River,10,109.4823,110.505,22.4904,176.4991,84.1407,2621250
SSEBOP,2006-07-01,North Coast,1,116.4255,124.0,73.0,162.0,58.4202,1907356
SSEBOP,2006-07-01,North Lahontan,8,117.967,133.0,73.0,164.0,59.6666,763211
SSEBOP,2006-07-01,Sacramento River,5,140.7928,152.5031,78.5038,206.4977,76.9097,9997270
SSEBOP,2006-07-01,San Francisco Bay,2,67.8734,66.0,37.0,95.0,40.6094,596385
SSEBOP,2006-07-01,San Joaquin River,6,129.7197,142.4999,72.4979,186.498,73.1534,9311817
SSEBOP,2006-07-01,South Coast,4,71.5432,71.0,21.0,111.0,52.8875,941793
SSEBOP,2006-07-01,South Lahontan,9,107.414,125.0,10.0,174.0,84.6866,335871
SSEBOP,2006-07-01,Tulare Lake,7,122.754,134.5027,44.4978,190.5001,81.5193,14214085
