MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
SSEBOP,2020-09-01,California Islands,0,10.4783,8,4,17,8.275,115
SSEBOP,2020-09-01,Central Coast,3,51.2146,50,24,74,33.0743,2729039
SSEBOP,2020-09-01,Colorado River,10,65.9039,56,17,110,52.8789,2621250
SSEBOP,2020-09-01,North Coast,1,66.7531,64,35,95,40.4322,1907809
SSEBOP,2020-09-01,North Lahontan,8,65.8553,62,27,101,44.426,763211
SSEBOP,2020-09-01,Sacramento River,5,73.6831,82,39,105,41.4867,9997183
SSEBOP,2020-09-01,San Francisco Bay,2,41.4086,39,18,62,26.7932,596377
SSEBOP,2020-09-01,San Joaquin River,6,77.8452,83,51,106,39.1115,9311817
SSEBOP,2020-09-01,South Coast,4,55.0651,56,23,81,37.5151,941855
SSEBOP,2020-09-01,South Lahontan,9,73.0727,68,19,121,57.9031,335871
SSEBOP,2020-09-01,Tulare Lake,7,57.8013,62,8,94,44.8924,14214085
