MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
SSEBOP,2013-03-01,California Islands,0,51.1413,52,44,61.5,11.746,92
SSEBOP,2013-03-01,Central Coast,3,47.1587,47,22,69.0,29.8934,2704149
SSEBOP,2013-03-01,Colorado River,10,87.5821,94,36,135.0,57.2901,2610562
SSEBOP,2013-03-01,North Coast,1,43.2471,45,17,66.0,28.8217,1806787
SSEBOP,2013-03-01,North Lahontan,8,22.316,16,5,35.0,21.1852,678282
SSEBOP,2013-03-01,Sacramento River,5,54.0477,53,24,82.0,34.2168,9736444
SSEBOP,2013-03-01,San Francisco Bay,2,57.0763,58,43,73.0,21.1138,574850
SSEBOP,2013-03-01,San Joaquin River,6,63.0473,66,34,91.0,35.7713,9311005
SSEBOP,2013-03-01,South Coast,4,63.5971,65,45,83.0,28.3506,940269
SSEBOP,2013-03-01,South Lahontan,9,40.1593,22,2,67.0,44.679,331069
SSEBOP,2013-03-01,Tulare Lake,7,48.3854,41,11,83.0,39.8126,13473081
