MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
SSEBOP,2018-03-01,California Islands,0,32.2696,32,26,39,7.8334,115
SSEBOP,2018-03-01,Central Coast,3,45.261,46,32,58,19.2374,2730553
SSEBOP,2018-03-01,Colorado River,10,82.2789,88,29,129,55.8797,2621250
SSEBOP,2018-03-01,North Coast,1,38.503,40,19,58,23.5604,1880567
SSEBOP,2018-03-01,North Lahontan,8,29.7106,28,17,41,17.654,729942
SSEBOP,2018-03-01,Sacramento River,5,47.4419,47,30,66,23.6097,9851570
SSEBOP,2018-03-01,San Francisco Bay,2,54.1528,55,45,64,13.4614,596970
SSEBOP,2018-03-01,San Joaquin River,6,50.3895,52,36,65,21.6015,9308506
SSEBOP,2018-03-01,South Coast,4,55.443,57,37,74,26.2228,941778
SSEBOP,2018-03-01,South Lahontan,9,40.1737,31,15,56,33.6555,332121
SSEBOP,2018-03-01,Tulare Lake,7,42.5399,38,20,63,27.8018,13961621
