MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
SSEBOP,2024-06-01,California Islands,0,33.3826,34.0,26.0,42.0,12.0546,115
SSEBOP,2024-06-01,Central Coast,3,72.9153,72.0,45.0,99.0,40.0742,2727420
SSEBOP,2024-06-01,Colorado River,10,127.5167,140.4986,22.4961,208.501,95.4432,2621250
SSEBOP,2024-06-01,North Coast,1,108.3747,110.0,82.0,139.0,44.9016,1907611
SSEBOP,2024-06-01,North Lahontan,8,119.7321,128.0,84.0,160.0,51.2885,763211
SSEBOP,2024-06-01,Sacramento River,5,142.2796,152.5027,94.5017,196.5029,65.3083,9997270
SSEBOP,2024-06-01,San Francisco Bay,2,81.7667,84.0,59.0,105.0,33.5419,596800
SSEBOP,2024-06-01,San Joaquin River,6,131.4444,140.502,78.4977,184.4969,67.0286,9311817
SSEBOP,2024-06-01,South Coast,4,76.1177,78.0,42.0,107.0,45.2564,941024
SSEBOP,2024-06-01,South Lahontan,9,110.181,117.0,25.0,183.0,84.293,335871
SSEBOP,2024-06-01,Tulare Lake,7,109.4629,114.5051,30.5009,174.4982,79.5605,14214085
