MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
SSEBOP,2014-03-01,California Islands,0,26.0957,25,20,32,8.8534,115
SSEBOP,2014-03-01,Central Coast,3,41.3719,39,21,58,25.8561,2731091
SSEBOP,2014-03-01,Colorado River,10,95.1749,108,39,144,60.3321,2621250
SSEBOP,2014-03-01,North Coast,1,42.6188,43,21,62,26.3423,1901643
SSEBOP,2014-03-01,North Lahontan,8,23.461,19,9,35,17.8414,763022
SSEBOP,2014-03-01,Sacramento River,5,58.5559,58,37,80,27.6057,9996268
SSEBOP,2014-03-01,San Francisco Bay,2,60.3226,60,49,72,18.1012,596946
SSEBOP,2014-03-01,San Joaquin River,6,64.8424,66,41,90,31.6752,9311398
SSEBOP,2014-03-01,South Coast,4,57.1148,58,31,80,32.0424,941817
SSEBOP,2014-03-01,South Lahontan,9,48.7162,33,10,75,47.3979,335871
SSEBOP,2014-03-01,Tulare Lake,7,42.1381,29,6,76,39.8216,14205196
