MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
SSEBOP,2006-09-01,California Islands,0,18.9391,20,14,26,9.7305,115
SSEBOP,2006-09-01,Central Coast,3,43.9729,41,15,67,32.7903,2729774
SSEBOP,2006-09-01,Colorado River,10,68.4536,58,13,115,57.9616,2621250
SSEBOP,2006-09-01,North Coast,1,64.6167,63,33,95,39.6383,1905648
SSEBOP,2006-09-01,North Lahontan,8,57.0996,58,25,84,36.0551,763211
SSEBOP,2006-09-01,Sacramento River,5,75.4066,81,34,114,45.2515,9997270
SSEBOP,2006-09-01,San Francisco Bay,2,43.2556,41,22,62,27.1205,596115
SSEBOP,2006-09-01,San Joaquin River,6,81.169,90,40,119,47.9924,9311817
SSEBOP,2006-09-01,South Coast,4,54.1541,54,21,81,38.1378,941652
SSEBOP,2006-09-01,South Lahontan,9,71.0006,70,14,116,57.0297,335871
SSEBOP,2006-09-01,Tulare Lake,7,72.0514,76,16,117,52.9975,14214085
