MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
GEESEBAL,2018-12-01,California Islands,0,27.913,29,22,35,10.64,115
GEESEBAL,2018-12-01,Central Coast,3,11.7342,12,8,15,5.5067,2727468
GEESEBAL,2018-12-01,Colorado River,10,32.9633,33,26,40,10.5124,2616728
GEESEBAL,2018-12-01,North Coast,1,5.48,5,2,8,4.3877,1801635
GEESEBAL,2018-12-01,North Lahontan,8,5.0931,3,2,7,4.9613,623519
GEESEBAL,2018-12-01,Sacramento River,5,6.573,5,3,9,4.9902,9581505
GEESEBAL,2018-12-01,San Francisco Bay,2,6.4756,6,3,9,4.2305,593568
GEESEBAL,2018-12-01,San Joaquin River,6,14.7617,14,11,19,6.1638,9295995
GEESEBAL,2018-12-01,South Coast,4,24.3484,25,17,33,10.7634,935631
GEESEBAL,2018-12-01,South Lahontan,9,11.8743,12,7,16,6.2143,305661
GEESEBAL,2018-12-01,Tulare Lake,7,19.2276,19,14,25,7.7898,14155951
