MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
GEESEBAL,2020-01-01,California Islands,0,13.1043,12,11,15,3.1715,115
GEESEBAL,2020-01-01,Central Coast,3,17.5529,19,13,23,7.4244,2727815
GEESEBAL,2020-01-01,Colorado River,10,40.9243,42,33,50,11.2499,2620858
GEESEBAL,2020-01-01,North Coast,1,7.9828,7,2,13,6.4876,1732982
GEESEBAL,2020-01-01,North Lahontan,8,7.7777,6,4,10,5.7232,740162
GEESEBAL,2020-01-01,Sacramento River,5,14.1267,15,8,20,8.1352,9206180
GEESEBAL,2020-01-01,San Francisco Bay,2,13.1674,13,9,18,6.6641,582595
GEESEBAL,2020-01-01,San Joaquin River,6,17.6257,18,13,23,7.6913,9303838
GEESEBAL,2020-01-01,South Coast,4,30.1239,31,23,37,10.6787,937374
GEESEBAL,2020-01-01,South Lahontan,9,14.2845,12,7,20,9.4457,332875
GEESEBAL,2020-01-01,Tulare Lake,7,15.1685,13,7,22,10.6155,14199576
