MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
GEESEBAL,2006-06-01,California Islands,0,144.6435,143,138,154,9.7528,115
GEESEBAL,2006-06-01,Central Coast,3,111.7743,118,83,145,43.5377,2730001
GEESEBAL,2006-06-01,Colorado River,10,122.0084,140,67,175,63.1957,2621250
GEESEBAL,2006-06-01,North Coast,1,111.5029,121,76,151,49.9996,1907560
GEESEBAL,2006-06-01,North Lahontan,8,111.3981,119,70,157,55.5904,763211
GEESEBAL,2006-06-01,Sacramento River,5,106.475,111,55,161,59.6095,9997265
GEESEBAL,2006-06-01,San Francisco Bay,2,85.2935,81,57,112,38.5612,596213
GEESEBAL,2006-06-01,San Joaquin River,6,98.7393,98,49,147,58.3908,9311796
GEESEBAL,2006-06-01,South Coast,4,129.6344,146,108,165,49.0383,940970
GEESEBAL,2006-06-01,South Lahontan,9,86.6255,90,26,140,60.0141,335871
GEESEBAL,2006-06-01,Tulare Lake,7,110.8194,113,68,154,54.5478,14214031
