MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
GEESEBAL,2012-04-01,California Islands,0,95.5752,90,68,132,30.8519,113
GEESEBAL,2012-04-01,Central Coast,3,70.8875,71,46,96,34.5626,2620531
GEESEBAL,2012-04-01,Colorado River,10,108.382,122,77,147,48.9344,2621236
GEESEBAL,2012-04-01,North Coast,1,70.5324,75,38,107,41.2524,1794686
GEESEBAL,2012-04-01,North Lahontan,8,37.1473,25,4,65,36.1708,703566
GEESEBAL,2012-04-01,Sacramento River,5,79.9464,85,55,107,35.2441,9898514
GEESEBAL,2012-04-01,San Francisco Bay,2,73.6262,75,52,97,31.312,596005
GEESEBAL,2012-04-01,San Joaquin River,6,82.5698,88,53,114,39.2202,9146224
GEESEBAL,2012-04-01,South Coast,4,88.4927,91,66,114,32.3212,921949
GEESEBAL,2012-04-01,South Lahontan,9,48.2151,33,7,85,45.9021,334101
GEESEBAL,2012-04-01,Tulare Lake,7,76.8959,78,41,114,43.2421,14100044
