MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
GEESEBAL,2024-03-01,California Islands,0,73.4435,70,63,88,13.4003,115
GEESEBAL,2024-03-01,Central Coast,3,38.1462,38,25,50,17.965,2731119
GEESEBAL,2024-03-01,Colorado River,10,94.838,101,73,121,32.104,2621250
GEESEBAL,2024-03-01,North Coast,1,33.6754,32,19,48,19.6647,1857322
GEESEBAL,2024-03-01,North Lahontan,8,29.5757,26,12,44,20.239,744382
GEESEBAL,2024-03-01,Sacramento River,5,44.5039,45,29,60,19.7833,9942351
GEESEBAL,2024-03-01,San Francisco Bay,2,50.9822,51,40,63,16.0469,596989
GEESEBAL,2024-03-01,San Joaquin River,6,50.1486,52,33,67,20.9405,9311628
GEESEBAL,2024-03-01,South Coast,4,70.6447,70,58,84,18.9141,941844
GEESEBAL,2024-03-01,South Lahontan,9,47.7276,46,25,69,28.2181,320089
GEESEBAL,2024-03-01,Tulare Lake,7,63.26,64,42,84,26.8082,14213048
