MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
GEESEBAL,2022-06-01,California Islands,0,94.2609,100,70,117,28.9972,115
GEESEBAL,2022-06-01,Central Coast,3,78.1889,68,35,122,50.5756,2728473
GEESEBAL,2022-06-01,Colorado River,10,126.5417,141,77,177,61.5555,2621250
GEESEBAL,2022-06-01,North Coast,1,94.3708,102,50,136,51.0892,1907798
GEESEBAL,2022-06-01,North Lahontan,8,108.2397,115,68,152,50.8835,763211
GEESEBAL,2022-06-01,Sacramento River,5,106.5574,110,65,151,53.6069,9997270
GEESEBAL,2022-06-01,San Francisco Bay,2,51.7546,48,21,75,36.5017,596454
GEESEBAL,2022-06-01,San Joaquin River,6,95.4054,97,48,140,53.3612,9311796
GEESEBAL,2022-06-01,South Coast,4,125.2196,145,95,170,58.9916,941602
GEESEBAL,2022-06-01,South Lahontan,9,74.5947,59,23,123,60.8598,335871
GEESEBAL,2022-06-01,Tulare Lake,7,104.6691,108,47,158,62.6526,14214031
