MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
GEESEBAL,2014-03-01,California Islands,0,60.9826,52,46,69,20.4897,115
GEESEBAL,2014-03-01,Central Coast,3,29.1205,26,15,41,19.3363,2731049
GEESEBAL,2014-03-01,Colorado River,10,81.0762,86,57,107,32.1694,2621247
GEESEBAL,2014-03-01,North Coast,1,27.2622,25,13,39,18.0654,1901562
GEESEBAL,2014-03-01,North Lahontan,8,23.6162,21,12,32,15.9753,763019
GEESEBAL,2014-03-01,Sacramento River,5,35.6597,34,24,47,15.7746,9996190
GEESEBAL,2014-03-01,San Francisco Bay,2,29.3611,29,19,39,15.3237,596913
GEESEBAL,2014-03-01,San Joaquin River,6,64.6397,65,48,83,22.2104,9311263
GEESEBAL,2014-03-01,South Coast,4,75.8601,77,61,92,21.723,941797
GEESEBAL,2014-03-01,South Lahontan,9,36.626,32,15,55,26.0898,335871
GEESEBAL,2014-03-01,Tulare Lake,7,67.3313,67,45,91,29.2533,14192667
