MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
GEESEBAL,2020-03-01,California Islands,0,40.6261,42,21,60,19.4844,115
GEESEBAL,2020-03-01,Central Coast,3,45.1246,46,35,56,16.2756,2730758
GEESEBAL,2020-03-01,Colorado River,10,78.6792,82,59,101,27.2298,2621250
GEESEBAL,2020-03-01,North Coast,1,35.8411,36,21,49,19.2377,1898170
GEESEBAL,2020-03-01,North Lahontan,8,20.4405,16,4,32,18.8239,760189
GEESEBAL,2020-03-01,Sacramento River,5,26.8668,24,12,39,17.6734,9992558
GEESEBAL,2020-03-01,San Francisco Bay,2,35.2076,35,25,45,14.4237,596836
GEESEBAL,2020-03-01,San Joaquin River,6,57.8081,60,37,81,26.8814,9311691
GEESEBAL,2020-03-01,South Coast,4,65.0697,66,54,78,18.1034,941796
GEESEBAL,2020-03-01,South Lahontan,9,37.8301,35,17,55,26.1297,335820
GEESEBAL,2020-03-01,Tulare Lake,7,59.1757,58,38,82,27.1205,14211397
