MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
GEESEBAL,2009-08-01,California Islands,0,44.713,42,25,62,22.6592,115
GEESEBAL,2009-08-01,Central Coast,3,88.3267,95,48,129,48.9506,2729244
GEESEBAL,2009-08-01,Colorado River,10,83.8082,70,24,141,64.6428,2621250
GEESEBAL,2009-08-01,North Coast,1,89.9565,100,47,132,49.7941,1907270
GEESEBAL,2009-08-01,North Lahontan,8,67.265,69,28,105,43.0469,763211
GEESEBAL,2009-08-01,Sacramento River,5,110.7136,123,62,164,58.3611,9997270
GEESEBAL,2009-08-01,San Francisco Bay,2,67.5379,67,36,96,39.1973,593783
GEESEBAL,2009-08-01,San Joaquin River,6,105.6968,119,63,151,54.8457,9311796
GEESEBAL,2009-08-01,South Coast,4,117.97,133,94,154,49.7019,941390
GEESEBAL,2009-08-01,South Lahontan,9,56.5473,43,10,97,50.0015,335871
GEESEBAL,2009-08-01,Tulare Lake,7,105.6707,115,52,158,58.3791,14214031
