MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
GEESEBAL,2004-08-01,California Islands,0,87.6261,94,68,108,27.4573,115
GEESEBAL,2004-08-01,Central Coast,3,88.3993,90,46,131,50.4463,2726789
GEESEBAL,2004-08-01,Colorado River,10,84.638,85,35,131,54.3284,2621250
GEESEBAL,2004-08-01,North Coast,1,88.0463,96,51,127,45.8166,1907398
GEESEBAL,2004-08-01,North Lahontan,8,72.8976,72,31,110,47.0067,763211
GEESEBAL,2004-08-01,Sacramento River,5,108.2948,118,61,160,55.489,9997270
GEESEBAL,2004-08-01,San Francisco Bay,2,63.8633,61,35,89,38.1466,585629
GEESEBAL,2004-08-01,San Joaquin River,6,106.7305,119,70,149,52.2507,9311796
GEESEBAL,2004-08-01,South Coast,4,116.7183,134,81,158,52.3333,941657
GEESEBAL,2004-08-01,South Lahontan,9,57.3734,47,4,103,52.4788,335871
GEESEBAL,2004-08-01,Tulare Lake,7,113.2838,126,58,168,60.7532,14214031
