MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
GEESEBAL,2014-06-01,California Islands,0,47.3261,35.0,2.5,93.0,45.1389,92
GEESEBAL,2014-06-01,Central Coast,3,105.4622,116.0,54.0,155.0,59.1372,2724588
GEESEBAL,2014-06-01,Colorado River,10,117.4186,128.5009,50.5,178.5052,69.953,2621250
GEESEBAL,2014-06-01,North Coast,1,95.8734,98.5073,44.4958,148.511,59.2466,1907430
GEESEBAL,2014-06-01,North Lahontan,8,107.5189,114.0,61.0,154.0,53.9833,763211
GEESEBAL,2014-06-01,Sacramento River,5,139.4538,150.0,94.0,193.0,61.8892,9997269
GEESEBAL,2014-06-01,San Francisco Bay,2,79.9344,79.0,45.0,113.0,42.4986,596193
GEESEBAL,2014-06-01,San Joaquin River,6,124.2433,130.0,85.0,167.0,52.8183,9311796
GEESEBAL,2014-06-01,South Coast,4,128.8734,145.0,92.0,170.0,52.4096,940835
GEESEBAL,2014-06-01,South Lahontan,9,75.5869,66.0,15.0,131.0,63.7334,335871
GEESEBAL,2014-06-01,Tulare Lake,7,99.3895,101.0,41.0,152.0,62.3823,14214031
