MODEL,DATE,HR_NAME,HR_ID,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
GEESEBAL,2006-05-01,California Islands,0,100.8783,102,93,108,12.7526,115
GEESEBAL,2006-05-01,Central Coast,3,103.1667,108,80,130,35.9165,2729501
GEESEBAL,2006-05-01,Colorado River,10,114.2787,131,62,164,59.8504,2621250
GEESEBAL,2006-05-01,North Coast,1,96.6337,102,49,143,52.8253,1907569
GEESEBAL,2006-05-01,North Lahontan,8,114.8453,121,82,154,46.979,762716
GEESEBAL,2006-05-01,Sacramento River,5,98.6311,100,65,133,45.4797,9988021
GEESEBAL,2006-05-01,San Francisco Bay,2,86.9991,85,60,113,37.9147,596279
GEESEBAL,2006-05-01,San Joaquin River,6,99.771,103,63,139,48.9731,9311791
GEESEBAL,2006-05-01,South Coast,4,128.2027,133,112,150,31.5899,940117
GEESEBAL,2006-05-01,South Lahontan,9,70.9117,66,20,112,54.3019,335871
GEESEBAL,2006-05-01,Tulare Lake,7,98.5672,99,54,143,52.1155,14214017
