Model,Date,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET,Pixel_Count
SIMS,2021-05-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,35.532359,479
SIMS,2021-05-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,,0
SIMS,2021-05-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,75.247947,39585
SIMS,2021-05-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,80.33639,9486
SIMS,2021-05-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,102.714608,158624
SIMS,2021-05-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,90.952906,72153
SIMS,2021-05-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,133.607758,9642
SIMS,2021-05-01,7-016,7-016,AMES VALLEY,AMES VALLEY,,0
SIMS,2021-05-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,,0
SIMS,2021-05-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,92.203462,5893
SIMS,2021-05-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,82.545925,2319
SIMS,2021-05-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,35.641121,1605
SIMS,2021-05-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,52.624632,133256
SIMS,2021-05-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,133.300483,48402
SIMS,2021-05-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,77.026022,538
SIMS,2021-05-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,,0
SIMS,2021-05-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,74.772804,7751
SIMS,2021-05-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,,0
SIMS,2021-05-01,5-054,5-054,ASH VALLEY,ASH VALLEY,104.133394,12092
