Model,Date,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET,Pixel_Count
SIMS,2015-02-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,45.577947,526
SIMS,2015-02-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,,0
SIMS,2015-02-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,38.480571,39374
SIMS,2015-02-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,39.100096,9361
SIMS,2015-02-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,44.881279,149333
SIMS,2015-02-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,44.661387,64971
SIMS,2015-02-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,50.835823,9039
SIMS,2015-02-01,7-016,7-016,AMES VALLEY,AMES VALLEY,,0
SIMS,2015-02-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,,0
SIMS,2015-02-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,47.687288,5609
SIMS,2015-02-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,44.822368,1672
SIMS,2015-02-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,57.790654,1605
SIMS,2015-02-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,39.539829,124582
SIMS,2015-02-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,37.951754,38262
SIMS,2015-02-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,61.931227,538
SIMS,2015-02-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,,0
SIMS,2015-02-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,54.460161,7593
SIMS,2015-02-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,,0
SIMS,2015-02-01,5-054,5-054,ASH VALLEY,ASH VALLEY,35.580124,5142
SIMS,2015-02-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,,0
SIMS,2015-02-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,45.12118,1865
SIMS,2015-02-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,,0
SIMS,2015-02-01,8-009,8-009,BEAR VALLEY,BEAR VALLEY,,0
SIMS,2015-02-01,5-064,5-064,BEAR VALLEY,BEAR VALLEY,47.807771,489
SIMS,2015-02-01,5-020,5-020,BERRYESSA VALLEY,BERRYESSA VALLEY,,0
SIMS,2015-02-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,,0
SIMS,2015-02-01,6-025,6-025,BICYCLE VALLEY,BICYCLE VALLEY,,0
SIMS,2015-02-01,1-027,1-027,BIG LAGOON AREA,BIG LAGOON AREA,71.125,16
SIMS,2015-02-01,8-007,8-007,BIG MEADOWS VALLEY,BIG MEADOWS VALLEY,,0
SIMS,2015-02-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,,0
SIMS,2015-02-01,3-047,3-047,BIG SPRING AREA,BIG SPRING AREA,33.880503,159
SIMS,2015-02-01,5-015,5-015,BIG VALLEY,BIG VALLEY,47.000547,40234
SIMS,2015-02-01,5-004,5-004,BIG VALLEY,BIG VALLEY,39.208291,122790
SIMS,2015-02-01,3-030,3-030,BITTER WATER VALLEY,BITTER WATER VALLEY,50.77292,7548
SIMS,2015-02-01,6-013,6-013,BLACK SPRINGS VALLEY,BLACK SPRINGS VALLEY,,0
SIMS,2015-02-01,5-092,5-092,BLANCHARD VALLEY,BLANCHARD VALLEY,53.187611,1130
SIMS,2015-02-01,1-057,1-057,BODEGA BAY AREA,BODEGA BAY AREA,,0
