Model,Date,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET,Pixel_Count
SIMS,2014-05-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,38.419643,560
SIMS,2014-05-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,,0
SIMS,2014-05-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,78.438407,39420
SIMS,2014-05-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,81.503886,9393
SIMS,2014-05-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,118.677203,152492
SIMS,2014-05-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,105.476384,69551
SIMS,2014-05-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,154.805158,8879
SIMS,2014-05-01,7-016,7-016,AMES VALLEY,AMES VALLEY,,0
SIMS,2014-05-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,,0
SIMS,2014-05-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,93.692998,5684
SIMS,2014-05-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,80.195397,2042
SIMS,2014-05-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,74.188785,1605
SIMS,2014-05-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,85.963425,126015
SIMS,2014-05-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,122.540231,38217
SIMS,2014-05-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,106.94052,538
SIMS,2014-05-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,,0
SIMS,2014-05-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,97.123307,7607
SIMS,2014-05-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,,0
SIMS,2014-05-01,5-054,5-054,ASH VALLEY,ASH VALLEY,119.137557,5256
SIMS,2014-05-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,,0
SIMS,2014-05-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,58.027302,1868
SIMS,2014-05-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,,0
SIMS,2014-05-01,8-009,8-009,BEAR VALLEY,BEAR VALLEY,,0
SIMS,2014-05-01,5-064,5-064,BEAR VALLEY,BEAR VALLEY,120.254098,488
SIMS,2014-05-01,5-020,5-020,BERRYESSA VALLEY,BERRYESSA VALLEY,,0
SIMS,2014-05-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,,0
SIMS,2014-05-01,6-025,6-025,BICYCLE VALLEY,BICYCLE VALLEY,,0
SIMS,2014-05-01,1-027,1-027,BIG LAGOON AREA,BIG LAGOON AREA,159.0,25
SIMS,2014-05-01,8-007,8-007,BIG MEADOWS VALLEY,BIG MEADOWS VALLEY,,0
SIMS,2014-05-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,,0
SIMS,2014-05-01,3-047,3-047,BIG SPRING AREA,BIG SPRING AREA,5.079646,678
SIMS,2014-05-01,5-015,5-015,BIG VALLEY,BIG VALLEY,110.918188,40483
SIMS,2014-05-01,5-004,5-004,BIG VALLEY,BIG VALLEY,123.344438,123128
SIMS,2014-05-01,3-030,3-030,BITTER WATER VALLEY,BITTER WATER VALLEY,33.866313,7540
SIMS,2014-05-01,6-013,6-013,BLACK SPRINGS VALLEY,BLACK SPRINGS VALLEY,,0
SIMS,2014-05-01,5-092,5-092,BLANCHARD VALLEY,BLANCHARD VALLEY,72.130973,1130
SIMS,2014-05-01,1-057,1-057,BODEGA BAY AREA,BODEGA BAY AREA,,0
SIMS,2014-05-01,7-024.01,7-024,BORREGO VALLEY,BORREGO VALLEY - BORREGO SPRINGS,109.602813,13510
SIMS,2014-05-01,7-024.02,7-024,BORREGO VALLEY,BORREGO VALLEY - OCOTILLO WELLS,,0
SIMS,2014-05-01,1-039,1-039,BRANSCOMB TOWN AREA,BRANSCOMB TOWN AREA,,0
SIMS,2014-05-01,1-017,1-017,BRAY TOWN AREA,BRAY TOWN AREA,88.580581,1514
SIMS,2014-05-01,6-008,6-008,BRIDGEPORT VALLEY,BRIDGEPORT VALLEY,85.377236,60445
SIMS,2014-05-01,7-008,7-008,BRISTOL VALLEY,BRISTOL VALLEY,87.92185,3135
SIMS,2014-05-01,5-080,5-080,BRITE VALLEY,BRITE VALLEY,80.206239,1154
SIMS,2014-05-01,6-032,6-032,BROADWELL VALLEY,BROADWELL VALLEY,,0
SIMS,2014-05-01,6-076,6-076,BROWN MOUNTAIN VALLEY,BROWN MOUNTAIN VALLEY,,0
SIMS,2014-05-01,7-054,7-054,BUCK RIDGE FAULT VALLEY,BUCK RIDGE FAULT VALLEY,,0
SIMS,2014-05-01,6-101,6-101,BULL FLAT,BULL FLAT,73.714286,7
SIMS,2014-05-01,5-048,5-048,BURNEY CREEK VALLEY,BURNEY CREEK VALLEY,131.383626,5985
SIMS,2014-05-01,5-017,5-017,BURNS VALLEY,BURNS VALLEY,108.435608,1685
SIMS,2014-05-01,5-051,5-051,BUTTE CREEK VALLEY,BUTTE CREEK VALLEY,,0
SIMS,2014-05-01,1-003,1-003,BUTTE VALLEY,BUTTE VALLEY,93.155572,146807
SIMS,2014-05-01,6-081,6-081,BUTTE VALLEY,BUTTE VALLEY,,0
