Model,Date,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET,Pixel_Count
DISALEXI,2010-02-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,33.350685,37173
DISALEXI,2010-02-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,24.067157,11689
DISALEXI,2010-02-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,37.516185,61879
DISALEXI,2010-02-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,32.597479,24908
DISALEXI,2010-02-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,22.981222,508671
DISALEXI,2010-02-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,21.962293,303366
DISALEXI,2010-02-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,25.99001,9009
DISALEXI,2010-02-01,7-016,7-016,AMES VALLEY,AMES VALLEY,14.586557,487562
DISALEXI,2010-02-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,19.468524,584280
DISALEXI,2010-02-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,50.795252,19629
DISALEXI,2010-02-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,41.447792,3352
DISALEXI,2010-02-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,,0
DISALEXI,2010-02-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,23.998075,4527537
DISALEXI,2010-02-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,32.01485,74947
DISALEXI,2010-02-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,39.772899,2915
DISALEXI,2010-02-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,,0
DISALEXI,2010-02-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,27.928482,17646
DISALEXI,2010-02-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,18.143272,1152258
DISALEXI,2010-02-01,5-054,5-054,ASH VALLEY,ASH VALLEY,21.412973,24527
DISALEXI,2010-02-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,18.971756,124166
DISALEXI,2010-02-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,24.026512,8713
DISALEXI,2010-02-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,43.044991,3334
DISALEXI,2010-02-01,8-009,8-009,BEAR VALLEY,BEAR VALLEY,,0
DISALEXI,2010-02-01,5-064,5-064,BEAR VALLEY,BEAR VALLEY,,0
DISALEXI,2010-02-01,5-020,5-020,BERRYESSA VALLEY,BERRYESSA VALLEY,,0
DISALEXI,2010-02-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,16.073486,175679
DISALEXI,2010-02-01,6-025,6-025,BICYCLE VALLEY,BICYCLE VALLEY,20.874227,402232
DISALEXI,2010-02-01,1-027,1-027,BIG LAGOON AREA,BIG LAGOON AREA,38.466746,23516
DISALEXI,2010-02-01,8-007,8-007,BIG MEADOWS VALLEY,BIG MEADOWS VALLEY,,0
DISALEXI,2010-02-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,,0
DISALEXI,2010-02-01,3-047,3-047,BIG SPRING AREA,BIG SPRING AREA,31.622306,32897
DISALEXI,2010-02-01,5-015,5-015,BIG VALLEY,BIG VALLEY,,0
DISALEXI,2010-02-01,5-004,5-004,BIG VALLEY,BIG VALLEY,23.86988,409792
DISALEXI,2010-02-01,3-030,3-030,BITTER WATER VALLEY,BITTER WATER VALLEY,31.703521,144867
DISALEXI,2010-02-01,6-013,6-013,BLACK SPRINGS VALLEY,BLACK SPRINGS VALLEY,12.979944,132432
DISALEXI,2010-02-01,5-092,5-092,BLANCHARD VALLEY,BLANCHARD VALLEY,,0
DISALEXI,2010-02-01,1-057,1-057,BODEGA BAY AREA,BODEGA BAY AREA,,0
DISALEXI,2010-02-01,7-024.01,7-024,BORREGO VALLEY,BORREGO VALLEY - BORREGO SPRINGS,13.192983,282155
DISALEXI,2010-02-01,7-024.02,7-024,BORREGO VALLEY,BORREGO VALLEY - OCOTILLO WELLS,8.118279,405076
DISALEXI,2010-02-01,1-039,1-039,BRANSCOMB TOWN AREA,BRANSCOMB TOWN AREA,43.60071,6201
DISALEXI,2010-02-01,1-017,1-017,BRAY TOWN AREA,BRAY TOWN AREA,,0
DISALEXI,2010-02-01,6-008,6-008,BRIDGEPORT VALLEY,BRIDGEPORT VALLEY,,0
DISALEXI,2010-02-01,7-008,7-008,BRISTOL VALLEY,BRISTOL VALLEY,13.43964,2234020
DISALEXI,2010-02-01,5-080,5-080,BRITE VALLEY,BRITE VALLEY,29.577518,7953
DISALEXI,2010-02-01,6-032,6-032,BROADWELL VALLEY,BROADWELL VALLEY,18.52333,413087
DISALEXI,2010-02-01,6-076,6-076,BROWN MOUNTAIN VALLEY,BROWN MOUNTAIN VALLEY,16.782755,97673
DISALEXI,2010-02-01,7-054,7-054,BUCK RIDGE FAULT VALLEY,BUCK RIDGE FAULT VALLEY,23.101723,30760
DISALEXI,2010-02-01,6-101,6-101,BULL FLAT,BULL FLAT,18.416127,78416
DISALEXI,2010-02-01,5-048,5-048,BURNEY CREEK VALLEY,BURNEY CREEK VALLEY,23.631179,10520
DISALEXI,2010-02-01,5-017,5-017,BURNS VALLEY,BURNS VALLEY,,0
DISALEXI,2010-02-01,5-051,5-051,BUTTE CREEK VALLEY,BUTTE CREEK VALLEY,,0
DISALEXI,2010-02-01,1-003,1-003,BUTTE VALLEY,BUTTE VALLEY,19.681432,50322
DISALEXI,2010-02-01,6-081,6-081,BUTTE VALLEY,BUTTE VALLEY,17.135884,39519
DISALEXI,2010-02-01,6-070,6-070,CACTUS FLAT,CACTUS FLAT,18.890261,31593
DISALEXI,2010-02-01,7-007,7-007,CADIZ VALLEY,CADIZ VALLEY,13.413956,1213224
DISALEXI,2010-02-01,6-090,6-090,CADY FAULT AREA,CADY FAULT AREA,16.087293,35753
DISALEXI,2010-02-01,9-006,9-006,CAHUILLA VALLEY,CAHUILLA VALLEY,29.634878,81685
DISALEXI,2010-02-01,6-079,6-079,CALIFORNIA VALLEY,CALIFORNIA VALLEY,18.664691,261043
DISALEXI,2010-02-01,7-041,7-041,CALZONA VALLEY,CALZONA VALLEY,18.230172,340285
DISALEXI,2010-02-01,6-061,6-061,CAMEO AREA,CAMEO AREA,7.769628,41802
DISALEXI,2010-02-01,9-028,9-028,CAMPO VALLEY,CAMPO VALLEY,32.546158,15902
DISALEXI,2010-02-01,7-046,7-046,CANEBRAKE VALLEY,CANEBRAKE VALLEY,7.643398,24310
DISALEXI,2010-02-01,3-007,3-007,CARMEL VALLEY,CARMEL VALLEY,26.479,16881
DISALEXI,2010-02-01,3-018,3-018,CARPINTERIA,CARPINTERIA,31.907438,31784
DISALEXI,2010-02-01,3-019,3-019,CARRIZO PLAIN,CARRIZO PLAIN,28.997635,938982
