Model,Date,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET,Pixel_Count
DISALEXI,2024-01-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,18.882872,37173
DISALEXI,2024-01-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,9.330917,155864
DISALEXI,2024-01-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,17.118826,109429
DISALEXI,2024-01-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,16.503399,27215
DISALEXI,2024-01-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,12.724951,505644
DISALEXI,2024-01-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,13.368267,277774
DISALEXI,2024-01-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,13.772692,28688
DISALEXI,2024-01-01,7-016,7-016,AMES VALLEY,AMES VALLEY,12.329399,487560
DISALEXI,2024-01-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,12.439269,584230
DISALEXI,2024-01-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,18.649422,22132
DISALEXI,2024-01-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,16.47733,38862
DISALEXI,2024-01-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,10.544959,9175
DISALEXI,2024-01-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,18.345392,4536257
DISALEXI,2024-01-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,16.962492,76118
DISALEXI,2024-01-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,13.631904,2915
DISALEXI,2024-01-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,13.726641,1295
DISALEXI,2024-01-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,16.237504,17646
DISALEXI,2024-01-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,10.648026,1152259
DISALEXI,2024-01-01,5-054,5-054,ASH VALLEY,ASH VALLEY,11.807339,27006
DISALEXI,2024-01-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,13.000636,124166
DISALEXI,2024-01-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,11.353306,8712
DISALEXI,2024-01-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,15.959808,3334
DISALEXI,2024-01-01,8-009,8-009,BEAR VALLEY,BEAR VALLEY,24.206069,57476
DISALEXI,2024-01-01,5-064,5-064,BEAR VALLEY,BEAR VALLEY,8.259466,40934
DISALEXI,2024-01-01,5-020,5-020,BERRYESSA VALLEY,BERRYESSA VALLEY,3.384772,5398
DISALEXI,2024-01-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,12.144118,175676
DISALEXI,2024-01-01,6-025,6-025,BICYCLE VALLEY,BICYCLE VALLEY,14.769374,402232
DISALEXI,2024-01-01,1-027,1-027,BIG LAGOON AREA,BIG LAGOON AREA,15.689792,23510
DISALEXI,2024-01-01,8-007,8-007,BIG MEADOWS VALLEY,BIG MEADOWS VALLEY,25.953005,32025
DISALEXI,2024-01-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,18.555281,6874
DISALEXI,2024-01-01,3-047,3-047,BIG SPRING AREA,BIG SPRING AREA,19.170654,32897
DISALEXI,2024-01-01,5-015,5-015,BIG VALLEY,BIG VALLEY,18.001098,1821
DISALEXI,2024-01-01,5-004,5-004,BIG VALLEY,BIG VALLEY,12.34266,406020
DISALEXI,2024-01-01,3-030,3-030,BITTER WATER VALLEY,BITTER WATER VALLEY,21.402653,144683
DISALEXI,2024-01-01,6-013,6-013,BLACK SPRINGS VALLEY,BLACK SPRINGS VALLEY,6.298293,138327
DISALEXI,2024-01-01,5-092,5-092,BLANCHARD VALLEY,BLANCHARD VALLEY,9.564716,9982
DISALEXI,2024-01-01,1-057,1-057,BODEGA BAY AREA,BODEGA BAY AREA,16.86501,1489
DISALEXI,2024-01-01,7-024.01,7-024,BORREGO VALLEY,BORREGO VALLEY - BORREGO SPRINGS,5.640547,282154
DISALEXI,2024-01-01,7-024.02,7-024,BORREGO VALLEY,BORREGO VALLEY - OCOTILLO WELLS,4.711787,404943
DISALEXI,2024-01-01,1-039,1-039,BRANSCOMB TOWN AREA,BRANSCOMB TOWN AREA,18.512337,6201
DISALEXI,2024-01-01,1-017,1-017,BRAY TOWN AREA,BRAY TOWN AREA,11.78945,11090
DISALEXI,2024-01-01,6-008,6-008,BRIDGEPORT VALLEY,BRIDGEPORT VALLEY,21.478945,61957
DISALEXI,2024-01-01,7-008,7-008,BRISTOL VALLEY,BRISTOL VALLEY,7.522844,2233733
DISALEXI,2024-01-01,5-080,5-080,BRITE VALLEY,BRITE VALLEY,32.791352,13784
DISALEXI,2024-01-01,6-032,6-032,BROADWELL VALLEY,BROADWELL VALLEY,11.296502,413086
DISALEXI,2024-01-01,6-076,6-076,BROWN MOUNTAIN VALLEY,BROWN MOUNTAIN VALLEY,7.315451,97673
DISALEXI,2024-01-01,7-054,7-054,BUCK RIDGE FAULT VALLEY,BUCK RIDGE FAULT VALLEY,7.782469,31076
DISALEXI,2024-01-01,6-101,6-101,BULL FLAT,BULL FLAT,13.592492,20191
DISALEXI,2024-01-01,5-048,5-048,BURNEY CREEK VALLEY,BURNEY CREEK VALLEY,14.424522,10513
DISALEXI,2024-01-01,5-017,5-017,BURNS VALLEY,BURNS VALLEY,10.262846,12825
