Model,Date,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET,Pixel_Count
DISALEXI,2021-10-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,14.287063,37173
DISALEXI,2021-10-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,4.16907,179263
DISALEXI,2021-10-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,29.131056,110090
DISALEXI,2021-10-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,28.341756,29366
DISALEXI,2021-10-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,16.954405,510716
DISALEXI,2021-10-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,15.693619,305391
DISALEXI,2021-10-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,19.063849,30572
DISALEXI,2021-10-01,7-016,7-016,AMES VALLEY,AMES VALLEY,1.710064,487562
DISALEXI,2021-10-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,6.436859,584253
DISALEXI,2021-10-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,21.885967,22362
DISALEXI,2021-10-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,28.500874,38900
DISALEXI,2021-10-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,1.141471,9175
DISALEXI,2021-10-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,8.700574,4540344
DISALEXI,2021-10-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,15.907445,89741
DISALEXI,2021-10-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,27.970154,2915
DISALEXI,2021-10-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,28.713514,1295
DISALEXI,2021-10-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,28.646152,17646
DISALEXI,2021-10-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,4.767647,1152302
DISALEXI,2021-10-01,5-054,5-054,ASH VALLEY,ASH VALLEY,12.093539,26994
DISALEXI,2021-10-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,2.877688,124166
DISALEXI,2021-10-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,34.209096,8355
DISALEXI,2021-10-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,33.843431,3334
DISALEXI,2021-10-01,8-009,8-009,BEAR VALLEY,BEAR VALLEY,18.88444,77925
DISALEXI,2021-10-01,5-064,5-064,BEAR VALLEY,BEAR VALLEY,2.462843,40934
DISALEXI,2021-10-01,5-020,5-020,BERRYESSA VALLEY,BERRYESSA VALLEY,1.343423,5451
DISALEXI,2021-10-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,1.389716,175679
DISALEXI,2021-10-01,6-025,6-025,BICYCLE VALLEY,BICYCLE VALLEY,4.740819,402232
DISALEXI,2021-10-01,1-027,1-027,BIG LAGOON AREA,BIG LAGOON AREA,47.079954,23476
DISALEXI,2021-10-01,8-007,8-007,BIG MEADOWS VALLEY,BIG MEADOWS VALLEY,14.321132,63681
DISALEXI,2021-10-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,38.882659,6920
DISALEXI,2021-10-01,3-047,3-047,BIG SPRING AREA,BIG SPRING AREA,3.633644,32897
DISALEXI,2021-10-01,5-015,5-015,BIG VALLEY,BIG VALLEY,24.582448,105436
DISALEXI,2021-10-01,5-004,5-004,BIG VALLEY,BIG VALLEY,13.44931,413712
DISALEXI,2021-10-01,3-030,3-030,BITTER WATER VALLEY,BITTER WATER VALLEY,4.958976,144867
DISALEXI,2021-10-01,6-013,6-013,BLACK SPRINGS VALLEY,BLACK SPRINGS VALLEY,1.394204,138327
DISALEXI,2021-10-01,5-092,5-092,BLANCHARD VALLEY,BLANCHARD VALLEY,2.338803,9994
DISALEXI,2021-10-01,1-057,1-057,BODEGA BAY AREA,BODEGA BAY AREA,23.536376,1512
DISALEXI,2021-10-01,7-024.01,7-024,BORREGO VALLEY,BORREGO VALLEY - BORREGO SPRINGS,1.92278,282155
DISALEXI,2021-10-01,7-024.02,7-024,BORREGO VALLEY,BORREGO VALLEY - OCOTILLO WELLS,1.561205,405078
DISALEXI,2021-10-01,1-039,1-039,BRANSCOMB TOWN AREA,BRANSCOMB TOWN AREA,45.637639,6201
DISALEXI,2021-10-01,1-017,1-017,BRAY TOWN AREA,BRAY TOWN AREA,22.612832,36098
