Model,Date,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET,Pixel_Count
DISALEXI,2020-07-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,38.735238,37173
DISALEXI,2020-07-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,4.752344,179273
DISALEXI,2020-07-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,110.98276,110092
DISALEXI,2020-07-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,78.834707,29366
DISALEXI,2020-07-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,45.79943,509343
DISALEXI,2020-07-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,29.021673,305449
DISALEXI,2020-07-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,60.522929,30572
DISALEXI,2020-07-01,7-016,7-016,AMES VALLEY,AMES VALLEY,4.806831,487562
DISALEXI,2020-07-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,13.856733,584286
DISALEXI,2020-07-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,65.83068,22366
DISALEXI,2020-07-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,163.792853,38900
DISALEXI,2020-07-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,2.430954,9175
DISALEXI,2020-07-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,18.853492,4539539
DISALEXI,2020-07-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,72.1235,89741
DISALEXI,2020-07-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,166.040823,2915
DISALEXI,2020-07-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,102.417761,1295
DISALEXI,2020-07-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,97.843931,17646
DISALEXI,2020-07-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,8.26223,1152311
DISALEXI,2020-07-01,5-054,5-054,ASH VALLEY,ASH VALLEY,24.032908,27015
DISALEXI,2020-07-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,5.400488,124166
DISALEXI,2020-07-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,190.171314,8750
DISALEXI,2020-07-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,119.34853,3334
DISALEXI,2020-07-01,8-009,8-009,BEAR VALLEY,BEAR VALLEY,70.495061,77148
DISALEXI,2020-07-01,5-064,5-064,BEAR VALLEY,BEAR VALLEY,2.663703,40934
DISALEXI,2020-07-01,5-020,5-020,BERRYESSA VALLEY,BERRYESSA VALLEY,21.213148,5400
DISALEXI,2020-07-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,2.124517,175679
DISALEXI,2020-07-01,6-025,6-025,BICYCLE VALLEY,BICYCLE VALLEY,8.376671,402232
DISALEXI,2020-07-01,1-027,1-027,BIG LAGOON AREA,BIG LAGOON AREA,239.395432,23511
DISALEXI,2020-07-01,8-007,8-007,BIG MEADOWS VALLEY,BIG MEADOWS VALLEY,97.714225,63662
DISALEXI,2020-07-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,207.211705,6920
DISALEXI,2020-07-01,3-047,3-047,BIG SPRING AREA,BIG SPRING AREA,2.386813,32897
DISALEXI,2020-07-01,5-015,5-015,BIG VALLEY,BIG VALLEY,86.311478,105436
DISALEXI,2020-07-01,5-004,5-004,BIG VALLEY,BIG VALLEY,41.675801,413844
DISALEXI,2020-07-01,3-030,3-030,BITTER WATER VALLEY,BITTER WATER VALLEY,33.844112,144867
DISALEXI,2020-07-01,6-013,6-013,BLACK SPRINGS VALLEY,BLACK SPRINGS VALLEY,2.465151,138327
DISALEXI,2020-07-01,5-092,5-092,BLANCHARD VALLEY,BLANCHARD VALLEY,9.844207,9994
DISALEXI,2020-07-01,1-057,1-057,BODEGA BAY AREA,BODEGA BAY AREA,152.408326,5645
DISALEXI,2020-07-01,7-024.01,7-024,BORREGO VALLEY,BORREGO VALLEY - BORREGO SPRINGS,6.552026,282155
DISALEXI,2020-07-01,7-024.02,7-024,BORREGO VALLEY,BORREGO VALLEY - OCOTILLO WELLS,3.7505,405078
DISALEXI,2020-07-01,1-039,1-039,BRANSCOMB TOWN AREA,BRANSCOMB TOWN AREA,158.811805,6201
DISALEXI,2020-07-01,1-017,1-017,BRAY TOWN AREA,BRAY TOWN AREA,53.974058,36119
DISALEXI,2020-07-01,6-008,6-008,BRIDGEPORT VALLEY,BRIDGEPORT VALLEY,47.903229,141024
DISALEXI,2020-07-01,7-008,7-008,BRISTOL VALLEY,BRISTOL VALLEY,5.763798,2234028
DISALEXI,2020-07-01,5-080,5-080,BRITE VALLEY,BRITE VALLEY,61.24819,14086
DISALEXI,2020-07-01,6-032,6-032,BROADWELL VALLEY,BROADWELL VALLEY,4.373873,413087
