Model,Date,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET,Pixel_Count
DISALEXI,2012-05-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,39.232319,37173
DISALEXI,2012-05-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,6.597767,179063
DISALEXI,2012-05-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,109.90006,109145
DISALEXI,2012-05-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,88.070711,29274
DISALEXI,2012-05-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,77.94512,504664
DISALEXI,2012-05-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,74.00436,302091
DISALEXI,2012-05-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,79.545132,30466
DISALEXI,2012-05-01,7-016,7-016,AMES VALLEY,AMES VALLEY,2.323979,487562
DISALEXI,2012-05-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,6.368567,584284
DISALEXI,2012-05-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,101.244031,22366
DISALEXI,2012-05-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,155.096427,38900
DISALEXI,2012-05-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,43.97079,9175
DISALEXI,2012-05-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,13.48355,4486792
DISALEXI,2012-05-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,92.135243,88929
DISALEXI,2012-05-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,189.950936,2670
DISALEXI,2012-05-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,96.010039,1295
DISALEXI,2012-05-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,98.224539,14964
DISALEXI,2012-05-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,4.879098,1152284
DISALEXI,2012-05-01,5-054,5-054,ASH VALLEY,ASH VALLEY,69.442125,27015
DISALEXI,2012-05-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,1.830477,124166
DISALEXI,2012-05-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,192.265751,8666
DISALEXI,2012-05-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,115.722555,3334
DISALEXI,2012-05-01,8-009,8-009,BEAR VALLEY,BEAR VALLEY,56.328305,75771
DISALEXI,2012-05-01,5-064,5-064,BEAR VALLEY,BEAR VALLEY,41.918259,40934
DISALEXI,2012-05-01,5-020,5-020,BERRYESSA VALLEY,BERRYESSA VALLEY,74.057532,5145
DISALEXI,2012-05-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,2.238088,175679
DISALEXI,2012-05-01,6-025,6-025,BICYCLE VALLEY,BICYCLE VALLEY,4.913361,402232
DISALEXI,2012-05-01,1-027,1-027,BIG LAGOON AREA,BIG LAGOON AREA,183.118868,22403
DISALEXI,2012-05-01,8-007,8-007,BIG MEADOWS VALLEY,BIG MEADOWS VALLEY,69.436731,62535
DISALEXI,2012-05-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,181.097832,6920
DISALEXI,2012-05-01,3-047,3-047,BIG SPRING AREA,BIG SPRING AREA,12.083898,32897
DISALEXI,2012-05-01,5-015,5-015,BIG VALLEY,BIG VALLEY,109.002662,105195
DISALEXI,2012-05-01,5-004,5-004,BIG VALLEY,BIG VALLEY,87.825973,412597
DISALEXI,2012-05-01,3-030,3-030,BITTER WATER VALLEY,BITTER WATER VALLEY,45.540613,144867
DISALEXI,2012-05-01,6-013,6-013,BLACK SPRINGS VALLEY,BLACK SPRINGS VALLEY,1.441295,138327
DISALEXI,2012-05-01,5-092,5-092,BLANCHARD VALLEY,BLANCHARD VALLEY,29.084951,9994
DISALEXI,2012-05-01,1-057,1-057,BODEGA BAY AREA,BODEGA BAY AREA,188.149054,4703
DISALEXI,2012-05-01,7-024.01,7-024,BORREGO VALLEY,BORREGO VALLEY - BORREGO SPRINGS,5.509014,277387
