MODEL,DATE,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
PTJPL,2015-05-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,46.2031,44.0,37.0,53.0,13.071,37173
PTJPL,2015-05-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,30.3458,29.0,20.0,36.0,13.0605,179273
PTJPL,2015-05-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,123.091,125.0,108.0,140.0,19.8889,110099
PTJPL,2015-05-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,124.6235,127.0,108.0,142.0,22.3532,29366
PTJPL,2015-05-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,100.4191,102.0,90.0,117.0,22.6301,513051
PTJPL,2015-05-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,98.9194,102.0,88.0,114.0,21.712,305817
PTJPL,2015-05-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,125.7009,127.0,115.0,143.0,21.0822,30572
PTJPL,2015-05-01,7-016,7-016,AMES VALLEY,AMES VALLEY,12.03,11.0,7.0,15.0,6.6386,487562
PTJPL,2015-05-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,9.9131,9.0,8.0,12.0,4.2443,584286
PTJPL,2015-05-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,139.772,140.0,127.0,153.0,16.9046,22366
PTJPL,2015-05-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,145.6606,150.0,142.0,154.0,11.9586,38900
PTJPL,2015-05-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,89.9573,90.0,76.0,104.0,18.2156,9175
PTJPL,2015-05-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,27.8638,23.0,16.0,34.0,20.1606,4542481
PTJPL,2015-05-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,85.1232,93.0,56.0,112.0,28.4463,89741
PTJPL,2015-05-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,101.5095,102.0,84.0,114.0,19.8948,3590
PTJPL,2015-05-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,121.6191,126.0,100.0,140.0,23.9519,3534
PTJPL,2015-05-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,85.3206,89.0,70.0,101.0,19.2326,17646
PTJPL,2015-05-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,14.1144,13.0,10.0,16.0,10.1194,1152313
PTJPL,2015-05-01,5-054,5-054,ASH VALLEY,ASH VALLEY,112.5454,115.0,101.0,126.0,18.5635,27015
PTJPL,2015-05-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,9.9828,10.0,7.0,13.0,4.0184,124166
PTJPL,2015-05-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,75.6212,77.0,66.0,89.0,16.2572,8805
PTJPL,2015-05-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,114.9526,115.0,109.0,121.0,9.5909,3334
PTJPL,2015-05-01,8-009,8-009,BEAR VALLEY,BEAR VALLEY,68.1647,61.0,41.0,76.0,42.4158,86226
PTJPL,2015-05-01,5-064,5-064,BEAR VALLEY,BEAR VALLEY,93.3691,93.0,80.0,107.0,18.249,40934
PTJPL,2015-05-01,5-020,5-020,BERRYESSA VALLEY,BERRYESSA VALLEY,107.5077,105.0,91.0,124.0,22.2229,6191
PTJPL,2015-05-01,7-015,7-015,BESSEMER VALLEY,BESSEMER VALLEY,6.1213,5.0,4.0,7.0,2.8656,175679
PTJPL,2015-05-01,6-025,6-025,BICYCLE VALLEY,BICYCLE VALLEY,7.0384,6.0,4.0,10.0,3.8707,402232
PTJPL,2015-05-01,1-027,1-027,BIG LAGOON AREA,BIG LAGOON AREA,152.3527,153.0,148.0,157.0,9.1125,57674
PTJPL,2015-05-01,8-007,8-007,BIG MEADOWS VALLEY,BIG MEADOWS VALLEY,70.2223,70.0,58.0,83.0,16.3914,63016
PTJPL,2015-05-01,1-045,1-045,BIG RIVER VALLEY,BIG RIVER VALLEY,148.2313,152.0,146.0,156.0,12.1582,7582
PTJPL,2015-05-01,3-047,3-047,BIG SPRING AREA,BIG SPRING AREA,44.4083,43.0,39.0,49.0,9.34,32897
PTJPL,2015-05-01,5-015,5-015,BIG VALLEY,BIG VALLEY,125.0431,128.0,114.0,138.0,17.5658,108957
PTJPL,2015-05-01,5-004,5-004,BIG VALLEY,BIG VALLEY,114.1437,115.0,101.0,127.0,18.0278,413958
PTJPL,2015-05-01,3-030,3-030,BITTER WATER VALLEY,BITTER WATER VALLEY,53.0719,50.0,43.0,58.0,15.5046,144867
PTJPL,2015-05-01,6-013,6-013,BLACK SPRINGS VALLEY,BLACK SPRINGS VALLEY,11.4918,10.0,7.0,15.0,5.6039,138327
PTJPL,2015-05-01,5-092,5-092,BLANCHARD VALLEY,BLANCHARD VALLEY,90.6157,89.0,80.0,99.0,15.0045,9994
PTJPL,2015-05-01,1-057,1-057,BODEGA BAY AREA,BODEGA BAY AREA,131.6485,133.0,128.0,138.0,9.0492,9932
PTJPL,2015-05-01,7-024.01,7-024,BORREGO VALLEY,BORREGO VALLEY - BORREGO SPRINGS,19.7488,14.0,10.0,19.0,22.6908,282155
PTJPL,2015-05-01,7-024.02,7-024,BORREGO VALLEY,BORREGO VALLEY - OCOTILLO WELLS,5.8257,5.0,4.0,7.0,2.3245,405078
