MODEL,DATE,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
PTJPL,2019-07-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,52.1288,50.0,39.0,63.0,18.9429,37173
PTJPL,2019-07-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,25.8021,20.0,16.0,29.0,18.3839,179273
PTJPL,2019-07-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,121.0478,126.0,96.0,150.0,35.226,110099
PTJPL,2019-07-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,106.1177,111.0,75.0,139.0,38.2744,29366
PTJPL,2019-07-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,88.7895,75.0,56.0,126.0,39.7997,513210
PTJPL,2019-07-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,86.1488,78.0,61.0,106.0,32.9764,305817
PTJPL,2019-07-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,124.2452,136.0,97.0,155.0,39.1099,30572
PTJPL,2019-07-01,7-016,7-016,AMES VALLEY,AMES VALLEY,17.5525,17.0,10.0,23.0,9.1823,487562
PTJPL,2019-07-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,3.834,3.0,2.0,5.0,3.5589,584286
PTJPL,2019-07-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,128.8259,128.0,105.0,154.0,29.4298,22366
PTJPL,2019-07-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,157.3512,165.0,152.0,169.0,17.9847,38900
PTJPL,2019-07-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,68.7222,59.0,46.0,87.0,29.0755,9175
PTJPL,2019-07-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,24.7226,18.4763,12.5336,30.4839,23.2828,4542477
PTJPL,2019-07-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,99.3352,117.0,46.0,139.0,48.22,89741
PTJPL,2019-07-01,3-034,3-034,ARROYO DE LA CRUZ VALLEY,ARROYO DE LA CRUZ VALLEY,108.5276,110.0,85.0,134.0,28.3292,3590
PTJPL,2019-07-01,2-031,2-031,ARROYO DEL HAMBRE VALLEY,ARROYO DEL HAMBRE VALLEY,113.0475,114.0,77.0,144.0,37.991,3534
PTJPL,2019-07-01,4-007,4-007,ARROYO SANTA ROSA VALLEY,ARROYO SANTA ROSA VALLEY,96.5511,102.0,75.0,118.0,27.361,17646
PTJPL,2019-07-01,7-037,7-037,ARROYO SECO VALLEY,ARROYO SECO VALLEY,6.8091,5.0,3.0,8.0,8.0189,1152313
PTJPL,2019-07-01,5-054,5-054,ASH VALLEY,ASH VALLEY,105.9818,107.0,75.0,136.0,33.3496,27015
PTJPL,2019-07-01,6-026,6-026,AVAWATZ VALLEY,AVAWATZ VALLEY,11.8109,12.0,9.0,15.0,4.0231,124166
PTJPL,2019-07-01,3-020,3-020,A�O NUEVO AREA,A�O NUEVO AREA,119.0838,121.0,109.0,134.0,17.8589,8953
PTJPL,2019-07-01,9-022,9-022,BATIQUITOS LAGOON VALLEY,BATIQUITOS LAGOON VALLEY,142.6887,142.0,135.0,151.0,13.6717,3334
PTJPL,2019-07-01,8-009,8-009,BEAR VALLEY,BEAR VALLEY,88.3993,80.0,53.0,101.0,54.1167,86226
