MODEL,DATE,Basin_Subb,Basin_Numb,Basin_Name,Basin_Su_1,ET_MEAN,ET_MEDIAN,ET_PCT25,ET_PCT75,ET_STDDEV,PIXEL_COUNT
PTJPL,2020-02-01,4-005,4-005,ACTON VALLEY,ACTON VALLEY,29.9836,31.0,26,34.0,5.8262,37173
PTJPL,2020-02-01,6-010,6-010,ADOBE LAKE VALLEY,ADOBE LAKE VALLEY,15.3357,15.0,14,16.0,2.757,178559
PTJPL,2020-02-01,1-054.01,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - ALEXANDER AREA,64.2544,65.0,61,68.0,5.5279,110099
PTJPL,2020-02-01,1-054.02,1-054,ALEXANDER VALLEY,ALEXANDER VALLEY - CLOVERDALE AREA,64.7774,66.0,60,70.0,7.282,29359
PTJPL,2020-02-01,5-002.01,5-002,ALTURAS AREA,ALTURAS AREA - SOUTH FORK PITT RIVER,25.8111,25.0,23,27.0,4.7243,503740
PTJPL,2020-02-01,5-002.02,5-002,ALTURAS AREA,ALTURAS AREA - WARM SPRINGS VALLEY,24.4499,24.0,22,26.0,4.0452,301811
PTJPL,2020-02-01,5-010,5-010,AMERICAN VALLEY,AMERICAN VALLEY,34.2487,34.0,30,38.0,5.7884,30572
PTJPL,2020-02-01,7-016,7-016,AMES VALLEY,AMES VALLEY,13.7414,13.0,12,15.0,2.9015,487562
PTJPL,2020-02-01,7-034,7-034,AMOS VALLEY,AMOS VALLEY,15.324,15.0,12,17.0,5.0902,584286
PTJPL,2020-02-01,1-019,1-019,ANDERSON VALLEY,ANDERSON VALLEY,62.521,62.0,60,65.0,4.0363,22366
PTJPL,2020-02-01,1-049,1-049,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,ANNAPOLIS OHLSON RANCH FORMATION HIGHLANDS,64.2795,65.0,63,67.0,4.4583,38899
PTJPL,2020-02-01,5-091,5-091,ANTELOPE CREEK,ANTELOPE CREEK,63.533,64.0,61,66.0,3.437,9175
PTJPL,2020-02-01,6-044,6-044,ANTELOPE VALLEY,ANTELOPE VALLEY,24.0524,23.0,19,27.0,7.4795,4533812
PTJPL,2020-02-01,6-007,6-007,ANTELOPE VALLEY,ANTELOPE VALLEY,21.7198,22.0,20,23.0,2.7202,89741
